gene_id	c_exc_s	c_inc_s	c_missing	c_het_calls	c_stop_codon	c_unq_h
PF3D7_0934800	3394	21031	3084	309	1	15
PF3D7_1133900	10944	13481	6435	4509	0	676
PF3D7_0803800	2182	22243	1492	690	0	32
PF3D7_1233700	3269	21156	520	2745	4	327
PF3D7_0612200	17413	7012	13241	4170	2	1004
PF3D7_1331700	8170	16255	6373	1794	3	224
PF3D7_0209300	2054	22371	952	1102	0	66
PF3D7_1320100	3494	20931	2512	982	0	50
PF3D7_1369700	1641	22784	1142	499	0	40
PF3D7_1423300	5249	19176	3546	1703	0	128
PF3D7_1472000	2047	22378	1365	681	1	61
PF3D7_1302800	4150	20275	398	3752	0	19
PF3D7_0729400	18413	6012	17515	898	0	233
PF3D7_0719100	2026	22399	1636	390	0	40
PF3D7_0706000	8963	15462	5939	3024	0	128
PF3D7_1024000	5803	18622	2462	3341	0	179
PF3D7_0307400	2129	22296	301	1828	0	121
PF3D7_1008000	18928	5497	14620	4308	0	1123
PF3D7_0927100	809	23616	42	766	1	52
PF3D7_0603300	6392	18033	5194	1198	0	139
PF3D7_1208300	1278	23147	803	475	0	60
PF3D7_0728100	19079	5346	14527	4548	4	2443
PF3D7_0910700	8856	15569	4067	4789	0	201
PF3D7_1008800	2344	22081	1153	1191	0	104
PF3D7_1236700	3308	21117	791	2516	1	226
PF3D7_1345800	9037	15388	3382	5655	0	1072
PF3D7_1126400	1725	22700	1228	497	0	60
PF3D7_1367500	3132	21293	684	2448	0	100
PF3D7_0828900	1912	22513	1246	663	3	51
PF3D7_0316700	2350	22075	242	2108	0	33
PF3D7_1346400	14406	10019	10099	4307	0	3015
PF3D7_0717800	16685	7740	9178	7507	0	554
PF3D7_1464600	11242	13183	6840	4399	3	637
PF3D7_0423800	3823	20602	1146	2677	0	157
PF3D7_0903900	610	23815	290	319	1	13
PF3D7_1368300	3369	21056	2197	1171	1	105
PF3D7_1113800	6307	18118	4952	1355	0	146
PF3D7_0208600	4047	20378	1983	2064	0	241
PF3D7_1303900	1502	22923	872	630	0	41
PF3D7_0708900	1955	22470	735	1219	1	109
PF3D7_0932100	16596	7829	12547	4049	0	473
PF3D7_0805700	7726	16699	4156	3570	0	453
PF3D7_1215300	1443	22982	758	685	0	7
PF3D7_1003300	591	23834	65	526	0	24
PF3D7_1242800	2812	21613	1806	1006	0	37
PF3D7_0819800	15254	9171	9534	5719	1	872
PF3D7_1417100	2883	21542	298	2584	1	178
PF3D7_0308800	2451	21974	1667	784	0	46
PF3D7_0728300	879	23546	186	691	2	68
PF3D7_0416000	4769	19656	2643	2123	3	147
PF3D7_0508300	1700	22725	939	761	0	49
PF3D7_0524700	582	23843	113	469	0	28
PF3D7_0615600	20165	4260	18827	1338	0	1162
PF3D7_0920100	2674	21751	1053	1621	0	120
PF3D7_1021700	23201	1224	21247	1952	2	769
PF3D7_1417700	1687	22738	818	869	0	65
PF3D7_1456000	13895	10530	9273	4622	0	597
PF3D7_0519500	17840	6585	13698	4141	1	740
PF3D7_1365100	2419	22006	1658	761	0	22
PF3D7_0717200	18726	5699	17762	964	0	71
PF3D7_1217600	2520	21905	175	2345	0	115
PF3D7_0933200	3752	20673	3072	680	0	39
PF3D7_0529900	2703	21722	2095	607	1	25
PF3D7_0103100	15277	9148	10145	5129	3	1156
PF3D7_1242700	1846	22579	1576	270	0	9
PF3D7_0713700	3336	21089	2119	1217	0	42
PF3D7_0807500	1068	23357	523	545	0	32
PF3D7_1362900	23333	1092	21900	1433	0	253
PF3D7_1127100	835	23590	109	726	0	43
PF3D7_0729800	1120	23305	908	212	0	18
PF3D7_0111200	885	23540	710	175	0	16
PF3D7_0403500	1713	22712	341	1372	0	97
PF3D7_0709700	6364	18061	1607	4757	0	66
PF3D7_1239000	4705	19720	2078	2627	0	201
PF3D7_0310700	835	23590	621	214	0	15
PF3D7_0916700	2785	21640	974	1810	1	71
PF3D7_1245600	16287	8138	12508	3779	0	2045
PF3D7_1437700	8036	16389	6074	1962	0	335
PF3D7_1003500	472	23953	173	299	0	3
PF3D7_0206700	6551	17874	2147	4404	0	102
PF3D7_1144800	17472	6953	16142	1312	18	344
PF3D7_1478000	6510	17915	699	5808	3	242
PF3D7_0501800	14494	9931	8543	5921	30	429
PF3D7_0415800	13837	10588	5284	8299	254	879
PF3D7_0905500	2584	21841	1128	1456	0	45
PF3D7_1304300	2255	22170	712	1543	0	99
PF3D7_1336000	4089	20336	2850	1239	0	52
PF3D7_1225000	12285	12140	6481	5803	1	848
PF3D7_0109850	6489	17936	2575	3913	1	263
PF3D7_1126000	10358	14067	5807	4550	1	527
PF3D7_1417600	17895	6530	13522	4370	3	1994
PF3D7_0721100	1255	23170	804	451	0	40
PF3D7_0816800	4455	19970	3550	905	0	39
PF3D7_0507200	13252	11173	9488	3764	0	232
PF3D7_1022000	9942	14483	4071	5871	0	511
PF3D7_0802400	8648	15777	4710	3936	2	381
PF3D7_0619000	17624	6801	9851	7643	130	677
PF3D7_1351900	10236	14189	5318	4917	1	192
PF3D7_1319700	8129	16296	2648	5481	0	233
PF3D7_1012200	5385	19040	499	4886	0	106
PF3D7_1249800	19874	4551	15731	4143	0	1560
PF3D7_0219300	1701	22724	774	927	0	63
PF3D7_1426900	442	23983	123	319	0	12
PF3D7_1422900	5786	18639	311	5475	0	115
PF3D7_0702900	2637	21788	1731	905	1	44
PF3D7_0704300	22385	2040	21081	1304	0	362
PF3D7_0921800	3041	21384	2264	777	0	60
PF3D7_1462800	5795	18630	3256	2538	1	24
PF3D7_1105900	2649	21776	648	2001	0	57
PF3D7_1352100	6468	17957	1563	4905	0	521
PF3D7_1221300	5840	18585	1348	4462	30	317
PF3D7_1143700	6996	17429	1277	5719	0	572
PF3D7_0817000	3650	20775	1697	1952	1	80
PF3D7_0307600	7757	16668	2290	5467	0	573
PF3D7_1244500	15296	9129	9946	5350	0	342
PF3D7_1110200	11797	12628	5519	5538	740	619
PF3D7_1030400	8419	16006	4344	4075	0	145
PF3D7_1142700	5999	18426	1193	4798	8	535
PF3D7_1033700	6164	18261	4059	2104	1	92
PF3D7_1250100	19805	4620	16520	3285	0	1271
PF3D7_0416800	711	23714	344	367	0	8
PF3D7_1305800	2240	22185	995	1245	0	154
PF3D7_1113600	8349	16076	3518	4831	0	263
PF3D7_1419900	2155	22270	256	1899	0	127
PF3D7_1459500	6124	18301	1804	4320	0	658
PF3D7_1366700	5482	18943	364	5118	0	392
PF3D7_0516100	22908	1517	21752	1156	0	703
PF3D7_1103700	801	23624	173	628	0	32
PF3D7_1233000	4558	19867	3285	1273	0	124
PF3D7_0825400	1472	22953	1025	447	0	33
PF3D7_0317800	7443	16982	6306	1137	0	90
PF3D7_0113000	16877	7548	11891	4931	55	954
PF3D7_1470200	2265	22160	660	1605	0	54
PF3D7_1114800	5470	18955	4013	1457	0	129
PF3D7_0825200	730	23695	295	434	1	41
PF3D7_0530300	8977	15448	2233	6744	0	1082
PF3D7_0107200	4937	19488	3525	1410	2	148
PF3D7_1145200	11522	12903	6071	5451	0	2162
PF3D7_0703800	19908	4517	17685	2223	0	334
PF3D7_1018100	5263	19162	2552	2711	0	177
PF3D7_1331100	12412	12013	9044	3367	1	295
PF3D7_1365300	7090	17335	1617	5473	0	505
PF3D7_0824600	1261	23164	517	744	0	62
PF3D7_1364300	9310	15115	4498	4811	1	601
PF3D7_0610800	4547	19878	3587	959	1	75
PF3D7_1354400	897	23528	223	674	0	12
PF3D7_0730900	22220	2205	21018	1202	0	144
PF3D7_1238700	6629	17796	3861	2768	0	214
PF3D7_1304500	1603	22822	268	1335	0	69
PF3D7_1235400	15792	8633	13452	2338	2	403
PF3D7_1322900	4455	19970	3545	910	0	52
PF3D7_1328300	2507	21918	1518	989	0	79
PF3D7_1367000	952	23473	459	493	0	18
PF3D7_0912700	1207	23218	799	408	0	47
PF3D7_1412600	5567	18858	970	4597	0	168
PF3D7_1308700	11864	12561	8959	2904	1	294
PF3D7_1137800	2284	22141	134	2150	0	70
PF3D7_1223900	787	23638	378	408	1	35
PF3D7_1130500	8816	15609	4362	4454	0	441
PF3D7_0920400	16217	8208	13434	2782	1	833
PF3D7_1476700	1817	22608	691	1124	2	132
PF3D7_1332700	5054	19371	2469	2585	0	203
PF3D7_0720500	5415	19010	5083	332	0	18
PF3D7_0820400	3621	20804	875	2742	4	271
PF3D7_0532200	6302	18123	524	5778	0	220
PF3D7_0923700	3401	21024	2381	1020	0	110
PF3D7_0502800	1362	23063	111	1251	0	47
PF3D7_0613000	1800	22625	1624	176	0	11
PF3D7_1219100	12054	12371	6593	5461	0	416
PF3D7_1471900	14986	9439	10164	4821	1	1357
PF3D7_1200800	5144	19281	1655	3489	0	198
PF3D7_1428900	14160	10265	9165	4995	0	427
PF3D7_1439200	8331	16094	4191	4140	0	631
PF3D7_0607600	9318	15107	4190	5128	0	382
PF3D7_0215500	23334	1091	23035	299	0	48
PF3D7_1323600	3299	21126	2725	574	0	74
PF3D7_1367600	3658	20767	796	2862	0	75
PF3D7_0609700	19026	5399	14423	4603	0	1446
PF3D7_1035000	9614	14811	2098	7515	1	1538
PF3D7_0928150	345	24080	65	280	0	25
PF3D7_1439900	2238	22187	525	1713	0	72
PF3D7_0308500	2096	22329	1632	463	1	41
PF3D7_0715000	8616	15809	6037	2579	0	89
PF3D7_1430500	5058	19367	3378	1680	0	112
PF3D7_1359700	16925	7500	12442	4483	0	2339
PF3D7_1149000	24295	130	24106	189	0	89
PF3D7_0413900	9442	14983	5066	4376	0	147
PF3D7_1003000	11209	13216	2783	8414	12	619
PF3D7_0815600	2795	21630	2114	681	0	20
PF3D7_1432500	4184	20241	2204	1980	0	131
PF3D7_1239700	7080	17345	4351	2729	0	217
PF3D7_0315500	632	23793	93	539	0	34
PF3D7_0105600	7062	17363	3133	3928	1	532
PF3D7_0706500	9762	14663	3235	6527	0	1071
PF3D7_1310100	8299	16126	2745	5553	1	694
PF3D7_1359500	1996	22429	375	1620	1	160
PF3D7_1216900	7515	16910	3418	4095	2	424
PF3D7_0823000	10238	14187	4792	5442	4	1145
PF3D7_0210200	21253	3172	20168	1085	0	920
PF3D7_1347800	3130	21295	2189	937	4	94
PF3D7_1240000	5724	18701	3805	1919	0	126
PF3D7_1030600	7005	17420	4964	2040	1	198
PF3D7_1420100	9811	14614	3703	6105	3	1211
PF3D7_0517200	10096	14329	5121	4973	2	389
PF3D7_1005200	1184	23241	981	202	1	42
PF3D7_0618100	5030	19395	2645	2385	0	336
PF3D7_1035900	24070	355	23966	104	0	10
PF3D7_1339000	1617	22808	557	1056	4	136
PF3D7_0206100	2062	22363	1114	948	0	72
PF3D7_0801300	5395	19030	251	5144	0	55
PF3D7_0309900	15572	8853	11162	4409	1	814
PF3D7_1208800	11040	13385	5900	5137	3	741
PF3D7_0308700	5317	19108	3218	2098	1	258
PF3D7_0518200	485	23940	102	383	0	28
PF3D7_1125900	2403	22022	2284	118	1	11
PF3D7_1356600	2615	21810	1433	1182	0	51
PF3D7_0728400	1495	22930	222	1273	0	63
PF3D7_1139100	16127	8298	11926	4201	0	1151
PF3D7_0314600	5114	19311	1082	4024	8	114
PF3D7_0417800	14125	10300	8152	5973	0	240
PF3D7_0910400	7812	16613	2712	5099	1	703
PF3D7_0607500	6412	18013	721	5688	3	347
PF3D7_0323200	3636	20789	1079	2557	0	183
PF3D7_0723000	2458	21967	1861	596	1	55
PF3D7_1013300	3581	20844	1044	2537	0	353
PF3D7_1405600	1908	22517	435	1473	0	22
PF3D7_0216400	3040	21385	938	2101	1	196
PF3D7_1460000	3708	20717	805	2898	5	281
PF3D7_1306400	2599	21826	1139	1460	0	27
PF3D7_0718300	13987	10438	10796	3191	0	302
PF3D7_0812700	2270	22155	351	1919	0	77
PF3D7_1037000	14348	10077	10602	3743	3	958
PF3D7_1454000	2942	21483	951	1991	0	277
PF3D7_0618000	4398	20027	1314	3084	0	264
PF3D7_0518600	8387	16038	4090	4295	2	412
PF3D7_0502900	476	23949	153	322	1	14
PF3D7_0404300	20673	3752	18223	2450	0	285
PF3D7_1243200	1397	23028	514	883	0	42
PF3D7_0214700	3185	21240	1894	1286	5	98
PF3D7_1402700	6647	17778	3008	3639	0	267
PF3D7_1465400	528	23897	280	248	0	18
PF3D7_1250500	3040	21385	2762	278	0	16
PF3D7_1402400	2906	21519	333	2573	0	297
PF3D7_1114700	5438	18987	3099	2338	1	198
PF3D7_0405600	1603	22822	475	1128	0	72
PF3D7_1106600	8027	16398	4032	3995	0	609
PF3D7_0529800	20335	4090	17525	2810	0	1010
PF3D7_0607300	4053	20372	363	3690	0	116
PF3D7_1146800	15211	9214	8840	6371	0	1952
PF3D7_0309300	23057	1368	22474	583	0	41
PF3D7_1015300	4647	19778	3002	1645	0	170
PF3D7_1318400	7251	17174	3115	4136	0	161
PF3D7_1108500	4200	20225	2686	1514	0	81
PF3D7_1473100	4184	20241	1261	2922	1	305
PF3D7_1414500	20120	4305	16640	3480	0	980
PF3D7_0715700	1413	23012	1090	323	0	14
PF3D7_0112900	4903	19522	218	4685	0	40
PF3D7_0202700	5210	19215	2241	2969	0	80
PF3D7_1214600	2447	21978	1629	818	0	23
PF3D7_0623500	3371	21054	2479	892	0	92
PF3D7_0630200	1049	23376	576	465	8	28
PF3D7_0908800	3536	20889	1006	2530	0	243
PF3D7_1207900	3418	21007	1386	2030	2	216
PF3D7_1240100	4048	20377	2698	1350	0	52
PF3D7_1016300	14091	10334	12022	2069	0	64
PF3D7_1316900	6660	17765	1836	4823	1	482
PF3D7_1426100	656	23769	363	293	0	11
PF3D7_1465200	2852	21573	1948	902	2	154
PF3D7_1434600	6314	18111	1059	5254	1	252
PF3D7_0504800	21438	2987	19083	2355	0	1025
PF3D7_1455500	9158	15267	3420	5738	0	415
PF3D7_1021800	19428	4997	17026	2402	0	412
PF3D7_1424400	4129	20296	2403	1726	0	40
PF3D7_0901700	12355	12070	7843	4512	0	127
PF3D7_1247800	6421	18004	4947	1473	1	148
PF3D7_1349600	1537	22888	233	1303	1	95
PF3D7_1232500	14922	9503	10268	4654	0	411
PF3D7_1006300	2776	21649	2276	500	0	59
PF3D7_0905600	8674	15751	2214	6460	0	1197
PF3D7_1407700	5099	19326	1647	3451	1	144
PF3D7_0703900	22152	2273	20184	1967	1	1559
PF3D7_1232000	5401	19024	2982	2419	0	161
PF3D7_0815800	13697	10728	8212	5483	2	1118
PF3D7_1412900	3342	21083	1901	1441	0	70
PF3D7_0906200	4720	19705	1641	3079	0	265
PF3D7_1212900	6284	18141	1368	4915	1	430
PF3D7_0315200	16363	8062	13455	2908	0	667
PF3D7_1209300	19905	4520	18542	1363	0	552
PF3D7_0303000	5339	19086	2647	2624	68	247
PF3D7_1420800	4188	20237	3667	521	0	78
PF3D7_0410800	16102	8323	11268	4833	1	1374
PF3D7_0301200	4619	19806	2045	2573	1	130
PF3D7_1356100	7290	17135	2521	4768	1	589
PF3D7_0807800	8075	16350	3106	4969	0	102
PF3D7_0303300	1600	22825	360	1240	0	20
PF3D7_0710200	24313	112	24264	49	0	57
PF3D7_1030900	2722	21703	444	2277	1	91
PF3D7_1242000	6704	17721	1494	5210	0	211
PF3D7_0924900	3706	20719	708	2993	5	73
PF3D7_0518700	11366	13059	5408	5957	1	562
PF3D7_1476500	3562	20863	291	3270	1	273
PF3D7_0605700	4809	19616	1780	3028	1	145
PF3D7_0316300	3067	21358	1174	1893	0	80
PF3D7_0816100	1640	22785	1048	592	0	42
PF3D7_0723900	7760	16665	2463	5297	0	682
PF3D7_1449300	8856	15569	3396	5457	3	532
PF3D7_0713900	18674	5751	14944	3723	7	2433
PF3D7_0411800	23954	471	23722	232	0	186
PF3D7_1364800	2801	21624	2487	314	0	15
PF3D7_1105300	9381	15044	2761	6620	0	332
PF3D7_1028600	1015	23410	522	493	0	60
PF3D7_0302900	7956	16469	3579	4377	0	141
PF3D7_0113300	20666	3759	18175	2491	0	736
PF3D7_0311100	10564	13861	6187	4376	1	380
PF3D7_1027000	19963	4462	17735	2228	0	733
PF3D7_1344800	3201	21224	1586	1613	2	151
PF3D7_0404600	22274	2151	20032	2238	4	1378
PF3D7_0935000	1635	22790	1017	617	1	48
PF3D7_1345500	1702	22723	649	1053	0	125
PF3D7_0501200	6294	18131	1855	4438	1	151
PF3D7_1019800	19882	4543	17934	1947	1	137
PF3D7_1406200	12817	11608	7538	5279	0	1180
PF3D7_0506500	22698	1727	21312	1386	0	685
PF3D7_0920300	3430	20995	511	2919	0	103
PF3D7_0720300	3114	21311	144	2970	0	32
PF3D7_1444900	1098	23327	271	827	0	91
PF3D7_1215800	3634	20791	1192	2442	0	211
PF3D7_0316800	541	23884	248	293	0	4
PF3D7_1448700	5030	19395	1057	3972	1	262
PF3D7_0723200	2310	22115	1107	1203	0	58
PF3D7_0421800	554	23871	74	479	1	28
PF3D7_1474900	1107	23318	193	914	0	42
PF3D7_1439800	777	23648	279	498	0	35
PF3D7_1416300	2622	21803	1254	1368	0	190
PF3D7_1127500	3329	21096	1297	2031	1	114
PF3D7_0824000	6991	17434	3408	3583	0	442
PF3D7_1137100	5419	19006	1552	3867	0	200
PF3D7_1237000	6417	18008	2429	3988	0	324
PF3D7_1340900	11472	12953	9243	2229	0	125
PF3D7_1406100	10429	13996	4318	6111	0	1163
PF3D7_1028000	9551	14874	6022	3529	0	153
PF3D7_1467600	24354	71	24192	162	0	36
PF3D7_1243400	4031	20394	308	3723	0	308
PF3D7_0323100	7936	16489	1447	6488	1	947
PF3D7_0613700	3650	20775	2045	1605	0	157
PF3D7_1309400	21087	3338	18755	2330	2	855
PF3D7_1216200	4568	19857	1454	3114	0	84
PF3D7_1419200	3933	20492	1685	2248	0	247
PF3D7_1458900	1428	22997	261	1167	0	139
PF3D7_0831300	15582	8843	11274	4307	1	861
PF3D7_1209600	3554	20871	1231	2323	0	267
PF3D7_1467300	7109	17316	4007	3101	1	201
PF3D7_1148700	9100	15325	5227	3831	42	263
PF3D7_0406100	5769	18656	2496	3273	0	23
PF3D7_1143500	9584	14841	3969	5615	0	766
PF3D7_1138500	7210	17215	2644	4566	0	427
PF3D7_1116200	1970	22455	1079	891	0	62
PF3D7_1369200	11758	12667	6134	5624	0	1996
PF3D7_0722800	5213	19212	4358	855	0	145
PF3D7_1333600	14147	10278	10179	3968	0	915
PF3D7_0709800	3906	20519	3056	850	0	13
PF3D7_1015800	4062	20363	1677	2384	1	34
PF3D7_1119200	4075	20350	378	3697	0	73
PF3D7_1305200	1721	22704	482	1239	0	129
PF3D7_1013000	4897	19528	2496	2399	2	266
PF3D7_1412200	5945	18480	2148	3797	0	503
PF3D7_1102600	7661	16764	2316	5143	202	173
PF3D7_1111100	4276	20149	3889	387	0	33
PF3D7_1218300	5190	19235	355	4835	0	149
PF3D7_1443700	2335	22090	260	2075	0	20
PF3D7_0916500	3727	20698	1251	2476	0	122
PF3D7_0809700	6880	17545	1543	5337	0	76
PF3D7_0313700	4398	20027	2958	1440	0	97
PF3D7_1401500	1639	22786	441	1198	0	20
PF3D7_1037700	896	23529	649	247	0	8
PF3D7_1012300	1378	23047	1038	340	0	17
PF3D7_1459200	7712	16713	1327	6385	0	951
PF3D7_1421600	4888	19537	2119	2767	2	303
PF3D7_1311500	4601	19824	3596	1003	2	15
PF3D7_0416600	3674	20751	767	2907	0	48
PF3D7_1469700	1252	23173	52	1190	10	77
PF3D7_1123000	15592	8833	8670	6921	1	1274
PF3D7_1110700	2724	21701	1607	1117	0	72
PF3D7_1225300	3867	20558	2522	1333	12	148
PF3D7_1004500	875	23550	101	774	0	33
PF3D7_0810100	444	23981	191	253	0	22
PF3D7_1440600	5196	19229	1294	3900	2	131
PF3D7_0821900	748	23677	393	355	0	26
PF3D7_1416400	6734	17691	3931	2803	0	254
PF3D7_0727900	9680	14745	3914	5765	1	1479
PF3D7_1450500	15176	9249	10894	4282	0	1509
PF3D7_0403400	19837	4588	16929	2891	17	2187
PF3D7_0912800	8099	16326	2705	5379	15	576
PF3D7_1360800	8660	15765	5588	3071	1	373
PF3D7_1339700	20766	3659	19119	1647	0	912
PF3D7_1031700	3942	20483	537	3403	2	46
PF3D7_1135700	643	23782	330	292	21	23
PF3D7_1141300	7539	16886	1405	6133	1	536
PF3D7_1002900	1332	23093	1079	253	0	29
PF3D7_0109500	698	23727	429	269	0	19
PF3D7_0523400	2578	21847	1369	1209	0	82
PF3D7_0405400	15510	8915	11320	4190	0	813
PF3D7_0709400	9740	14685	4595	5144	1	686
PF3D7_0616500	18934	5491	16009	2925	0	691
PF3D7_1208600	380	24045	217	163	0	12
PF3D7_1220100	6779	17646	1049	5730	0	242
PF3D7_1215200	2569	21856	1191	1377	1	47
PF3D7_0608200	2155	22270	1278	876	1	48
PF3D7_0818400	1195	23230	409	786	0	25
PF3D7_1463700	3639	20786	2834	801	4	102
PF3D7_0609000	15849	8576	10584	5263	2	2984
PF3D7_0404000	590	23835	92	498	0	23
PF3D7_1366600	3557	20868	702	2855	0	193
PF3D7_1215000	744	23681	67	677	0	60
PF3D7_0721200	9493	14932	3844	5648	1	640
PF3D7_1341800	4827	19598	903	3924	0	264
PF3D7_0626100	4840	19585	1261	3579	0	93
PF3D7_1230700	8103	16322	3645	4456	2	481
PF3D7_0504500	8135	16290	7576	558	1	55
PF3D7_0904300	11831	12594	5819	6011	1	1979
PF3D7_1358900	2949	21476	2231	718	0	75
PF3D7_0729600	4750	19675	1614	3136	0	36
PF3D7_0322500	15924	8501	13915	2009	0	129
PF3D7_0411400	15029	9396	9305	5723	1	702
PF3D7_1477400	3044	21381	896	2148	0	120
PF3D7_1138300	1153	23272	406	725	22	102
PF3D7_1209800	624	23801	184	440	0	60
PF3D7_0401900	16483	7942	11825	4657	1	1770
PF3D7_0934400	1602	22823	1148	453	1	30
PF3D7_0905000	2578	21847	1150	1427	1	142
PF3D7_1443200	4407	20018	980	3427	0	250
PF3D7_0917300	3333	21092	1228	2105	0	47
PF3D7_0420400	6836	17589	459	6377	0	136
PF3D7_0717500	3236	21189	2310	926	0	24
PF3D7_0902100	6802	17623	2656	3413	733	193
PF3D7_1117700	831	23594	535	296	0	3
PF3D7_0916000	8806	15619	2352	6454	0	1205
PF3D7_1202900	558	23867	214	344	0	5
PF3D7_1035700	18632	5793	13298	3832	1502	474
PF3D7_1442500	5363	19062	1578	3781	4	452
PF3D7_1326900	12288	12137	7848	4440	0	442
PF3D7_0521100	11027	13398	8016	3010	1	461
PF3D7_1351400	2126	22299	1621	503	2	32
PF3D7_0521500	2257	22168	696	1561	0	184
PF3D7_1229400	1772	22653	1194	578	0	20
PF3D7_0828000	1734	22691	441	1293	0	81
PF3D7_0934700	8701	15724	1475	7225	1	191
PF3D7_1226900	3853	20572	2532	1321	0	126
PF3D7_0422100	6588	17837	1127	5461	0	218
PF3D7_0217200	18367	6058	15799	2568	0	640
PF3D7_0628700	5017	19408	930	4087	0	226
PF3D7_1036800	5887	18538	2169	3681	37	108
PF3D7_0617900	504	23921	243	261	0	2
PF3D7_1119000	4149	20276	884	3265	0	117
PF3D7_1434400	1729	22696	652	1077	0	77
PF3D7_0810900	1626	22799	1367	259	0	20
PF3D7_0305400	1275	23150	844	430	1	26
PF3D7_1354300	10103	14322	5495	4608	0	453
PF3D7_1432600	9820	14605	6288	3531	1	454
PF3D7_0403900	11399	13026	5389	6010	0	756
PF3D7_1228300	18788	5637	16395	2392	1	122
PF3D7_1217400	9154	15271	5125	4029	0	457
PF3D7_0925000	3114	21311	1456	1658	0	80
PF3D7_0106800	1372	23053	920	452	0	26
PF3D7_1349900	2098	22327	1425	673	0	80
PF3D7_0104600	16134	8291	12554	3580	0	620
PF3D7_0513700	7353	17072	4096	3257	0	247
PF3D7_0113200	9635	14790	2877	6757	1	1864
PF3D7_0404400	3279	21146	1524	1755	0	95
PF3D7_1433700	9472	14953	3939	5531	2	1233
PF3D7_0930100	16403	8022	14512	1891	0	235
PF3D7_0504200	6560	17865	2841	3719	0	177
PF3D7_0829600	6554	17871	252	6302	0	174
PF3D7_1014200	9297	15128	6043	3253	1	180
PF3D7_1365000	3630	20795	2102	1528	0	259
PF3D7_1412500	3645	20780	631	3013	1	9
PF3D7_1006100	1645	22780	1260	385	0	35
PF3D7_1210300	2602	21823	391	2211	0	127
PF3D7_0322700	20716	3709	17997	2719	0	1376
PF3D7_0102200	23739	686	22018	1721	0	116
PF3D7_1354900	5902	18523	1364	4538	0	416
PF3D7_1123300	13310	11115	7659	5651	0	170
PF3D7_1024500	936	23489	257	679	0	109
PF3D7_0910800	6138	18287	2334	3803	1	184
PF3D7_0921400	2250	22175	896	1354	0	87
PF3D7_0609800	2049	22376	1446	603	0	15
PF3D7_0818000	5711	18714	2699	3012	0	312
PF3D7_0209600	8160	16265	5930	2230	0	228
PF3D7_1231800	15524	8901	10640	4883	1	1095
PF3D7_1204600	5891	18534	4412	1479	0	152
PF3D7_0630500	4300	20125	2184	2116	0	164
PF3D7_1456600	1783	22642	572	1211	0	80
PF3D7_1325700	690	23735	274	416	0	40
PF3D7_1035300	19424	5001	16747	2677	0	905
PF3D7_1029500	1693	22732	850	843	0	87
PF3D7_1123600	5647	18778	2907	2739	1	279
PF3D7_0524400	2672	21753	1939	733	0	14
PF3D7_1203000	6752	17673	2794	3952	6	404
PF3D7_1330800	7583	16842	4259	3323	1	262
PF3D7_1011600	4674	19751	1602	3072	0	257
PF3D7_1360000	1733	22692	1240	493	0	30
PF3D7_1213600	247	24178	122	125	0	1
PF3D7_0202300	4447	19978	1301	1104	2042	100
PF3D7_0926300	11822	12603	9213	2608	1	302
PF3D7_0909400	6688	17737	2904	3784	0	463
PF3D7_1311900	4803	19622	3866	937	0	44
PF3D7_1029900	13923	10502	8279	5643	1	638
PF3D7_0321500	14197	10228	8469	5725	3	901
PF3D7_0606800	2359	22066	916	1442	1	48
PF3D7_0825100	967	23458	361	602	4	48
PF3D7_1246800	2468	21957	736	1732	0	38
PF3D7_0515100	5004	19421	1518	3486	0	229
PF3D7_0908500	12602	11823	7162	5437	3	1527
PF3D7_1454600	3697	20728	3088	609	0	54
PF3D7_0802100	14611	9814	9122	5489	0	1952
PF3D7_0205800	650	23775	438	212	0	10
PF3D7_0523300	720	23705	349	371	0	27
PF3D7_1016100	2386	22039	984	1401	1	121
PF3D7_0822300	547	23878	387	160	0	9
PF3D7_0204200	910	23515	474	436	0	25
PF3D7_1329500	16631	7794	10476	6155	0	916
PF3D7_1243100	2104	22321	1065	1039	0	133
PF3D7_0621300	9800	14625	4476	5324	0	493
PF3D7_0803500	22396	2029	20622	1774	0	243
PF3D7_0932600	3203	21222	1558	1645	0	63
PF3D7_0609200	2525	21900	705	1820	0	165
PF3D7_1231000	6094	18331	2888	3204	2	426
PF3D7_1119700	1988	22437	691	1297	0	106
PF3D7_0624300	1734	22691	621	1113	0	63
PF3D7_0212700	3500	20925	588	2912	0	227
PF3D7_1209200	1477	22948	1086	385	6	37
PF3D7_0921600	8324	16101	1783	6343	198	1107
PF3D7_0614000	3846	20579	2617	1228	1	185
PF3D7_1363500	12166	12259	1598	6239	4329	861
PF3D7_1417800	8593	15832	6577	2016	0	54
PF3D7_0934900	4580	19845	3321	1259	0	173
PF3D7_1014000	2331	22094	1763	568	0	46
PF3D7_1319800	1236	23189	836	400	0	16
PF3D7_0513300	3550	20875	957	2593	0	44
PF3D7_1353300	9925	14500	3967	5958	0	1643
PF3D7_1317600	4286	20139	1545	2741	0	312
PF3D7_0209000	17049	7376	11020	6029	0	3593
PF3D7_0114100	21143	3282	11327	9816	0	37
PF3D7_0527200	10279	14146	6808	3470	1	335
PF3D7_1227300	5013	19412	610	4402	1	584
PF3D7_0216900	16477	7948	12688	3789	0	456
PF3D7_1425500	1057	23368	540	516	1	55
PF3D7_0702300	18863	5562	17894	969	0	104
