gene_id	c_exc_s	c_inc_s	c_missing	c_het_calls	c_stop_codon	c_unq_h
PF3D7_0620700	4780	19645	357	4423	0	170
PF3D7_1210200	9126	15299	2813	6313	0	1137
PF3D7_0609400	2554	21871	1266	1288	0	142
PF3D7_1010500	1640	22785	1504	132	0	8
PF3D7_0721600	1205	23220	282	923	0	11
PF3D7_1202200	3421	21004	378	3043	0	80
PF3D7_0910200	23362	1063	20775	1897	690	776
PF3D7_1242900	410	24015	301	102	1	15
PF3D7_0210000	960	23465	249	711	0	3
PF3D7_0913100	7162	17263	2593	4569	0	597
PF3D7_1033300	1740	22685	1313	426	1	13
PF3D7_1237200	23703	722	23222	481	0	192
PF3D7_1465600	4165	20260	2397	219	0	18
PF3D7_0824600	821	23604	517	292	0	32
PF3D7_1324200	5759	18666	3435	2319	0	152
PF3D7_0912000	10271	14154	3069	7201	1	1823
PF3D7_0714500	6335	18090	2671	3664	0	123
PF3D7_0507800	23156	1269	22341	815	0	515
PF3D7_0626500	6377	18048	1990	4382	5	421
PF3D7_0624100	2632	21793	1785	847	0	74
PF3D7_0814100	2187	22238	1957	229	0	4
PF3D7_1005900	3930	20495	2540	1390	0	209
PF3D7_0113200	9617	14808	2877	6739	1	1800
PF3D7_0510800	4930	19495	4631	197	0	30
PF3D7_0220000	24329	96	24228	101	0	42
PF3D7_0823300	11799	12626	7713	4079	0	524
PF3D7_1413000	4337	20088	1189	3147	1	263
PF3D7_1027300	4624	19801	1254	3367	0	191
PF3D7_0525700	695	23730	302	393	0	31
PF3D7_0609900	15960	8465	12831	3129	0	476
PF3D7_0517600	2824	21601	1067	1756	1	77
PF3D7_1112400	2002	22423	613	1389	0	37
PF3D7_1332600	7675	16750	3283	4392	0	267
PF3D7_1031400	10016	14409	5577	4435	0	431
PF3D7_1357600	3836	20589	3731	105	0	20
PF3D7_1320700	15651	8774	5872	5433	4346	1158
PF3D7_0925600	834	23591	321	513	0	10
PF3D7_1350800	1603	22822	440	1163	0	117
PF3D7_1148700	9101	15324	5227	3832	42	255
PF3D7_0921100	2551	21874	1931	609	0	48
PF3D7_1437800	926	23499	449	477	0	39
PF3D7_1114500	2421	22004	521	1895	5	222
PF3D7_0936100	1910	22515	277	1632	1	107
PF3D7_1462400	14312	10113	8983	5327	2	2764
PF3D7_0531100	11660	12765	4728	6920	12	2694
PF3D7_0322000	1330	23095	461	869	0	17
PF3D7_1420000	9485	14940	5282	4199	3	216
PF3D7_0605800	20522	3903	14736	5786	0	705
PF3D7_0518700	10181	14244	5408	3380	1	318
PF3D7_0831500	1849	22576	443	1396	7	114
PF3D7_1036900	8398	16027	2812	5586	0	598
PF3D7_0320300	5745	18680	5079	666	0	42
PF3D7_1218900	9306	15119	3779	5527	0	748
PF3D7_0218000	1573	22852	874	699	0	45
PF3D7_0309600	1162	23263	144	1018	0	20
PF3D7_1320600	1612	22813	1433	176	0	6
PF3D7_1132000	9900	14525	5575	4325	0	392
PF3D7_1034600	8906	15519	4572	4334	0	131
PF3D7_1129000	2291	22134	616	1612	0	37
PF3D7_0904500	762	23663	462	300	0	11
PF3D7_1205300	3741	20684	1624	2117	0	181
PF3D7_0711000	9631	14794	2733	6898	0	345
PF3D7_0917000	9599	14826	3721	5877	1	909
PF3D7_1337900	2860	21565	121	2739	0	146
PF3D7_1026600	19605	4820	17152	2451	2	660
PF3D7_1008000	19006	5419	14620	4386	0	1111
PF3D7_1310800	22099	2326	20357	1735	0	463
PF3D7_0312800	1514	22911	1291	222	1	7
PF3D7_0703300	766	23659	292	474	0	64
PF3D7_1145100	6504	17921	3124	3380	0	334
PF3D7_0824800	13552	10873	7522	5377	653	487
PF3D7_1122400	3618	20807	2147	1451	1	190
PF3D7_0821000	2409	22016	1458	949	0	29
PF3D7_1456000	13937	10488	9273	4664	0	593
PF3D7_0314600	5168	19257	1082	4074	12	113
PF3D7_1367300	4409	20016	3254	1111	0	36
PF3D7_1305500	4958	19467	2412	2545	1	397
PF3D7_1209800	624	23801	184	440	0	60
PF3D7_1313100	10662	13763	3344	7316	2	2164
PF3D7_1149100	8129	16296	6738	1390	1	56
PF3D7_1236400	5343	19082	2107	3232	0	150
PF3D7_1112700	15964	8461	12540	3418	0	519
PF3D7_1142600	599	23826	392	201	0	15
PF3D7_1444100	22214	2211	20175	2025	9	973
PF3D7_1137100	5419	19006	1552	3867	0	200
PF3D7_1018100	5263	19162	2552	2711	0	177
PF3D7_0203700	18439	5986	16702	1737	0	191
PF3D7_0514600	5473	18952	5090	362	0	11
PF3D7_1215500	1573	22852	1531	42	0	3
PF3D7_0313700	3159	21266	2958	9	0	3
PF3D7_1439500	11502	12923	5470	6032	0	836
PF3D7_0626800	2941	21484	2514	417	0	17
PF3D7_0707900	1882	22543	774	1108	0	51
PF3D7_1221400	8157	16268	2985	5171	1	228
PF3D7_1453400	7881	16544	3567	4313	1	909
PF3D7_1136600	10701	13724	5417	5284	0	1102
PF3D7_0529700	19911	4514	19017	894	0	154
PF3D7_1103900	1820	22605	1264	556	0	37
PF3D7_1249600	11589	12836	7138	4447	2	414
PF3D7_0708200	8934	15491	2738	6187	0	477
PF3D7_0305300	4713	19712	1536	3069	19	383
PF3D7_0313200	1016	23409	446	569	1	64
PF3D7_0409800	6494	17931	2077	4417	0	254
PF3D7_0520400	3924	20501	324	3600	0	70
PF3D7_0417700	3628	20797	2144	1477	0	94
PF3D7_1252600	4896	19529	692	4204	0	57
PF3D7_1321300	15791	8634	11268	4514	9	1783
PF3D7_0806700	24237	188	23951	286	0	115
PF3D7_1123400	2761	21664	1586	1158	0	69
PF3D7_1213800	7038	17387	4652	2385	1	174
PF3D7_0317300	23862	563	23423	439	0	406
PF3D7_0934700	8660	15765	1475	7184	1	178
PF3D7_1001400	8067	16358	3050	5017	0	350
PF3D7_0507500	9172	15253	4579	4592	1	251
PF3D7_1208300	1160	23265	803	357	0	53
PF3D7_0512200	8296	16129	2577	5718	1	426
PF3D7_1209100	4892	19533	529	4363	0	672
PF3D7_1013200	11189	13236	5276	5913	0	720
PF3D7_0714300	6995	17430	2390	4586	0	423
PF3D7_0413900	9280	15145	5066	4212	0	132
PF3D7_0411000	13613	10812	7217	6396	0	858
PF3D7_0605400	4237	20188	3946	291	0	49
PF3D7_1129700	723	23702	163	560	0	39
PF3D7_1124800	1782	22643	1415	363	0	40
PF3D7_1323900	4098	20327	1992	1926	180	135
PF3D7_0406100	5726	18699	2496	3230	0	18
PF3D7_0219100	3542	20883	1458	2083	1	184
PF3D7_1014100	10108	14317	4651	5457	0	695
PF3D7_1363800	5889	18536	4417	937	0	122
PF3D7_0416400	7089	17336	4073	3016	0	272
PF3D7_0214000	4217	20208	3214	1002	1	94
PF3D7_0313300	1175	23250	1050	67	0	5
PF3D7_1320800	4512	19913	3141	1364	1	116
PF3D7_1118200	13728	10697	9882	3846	0	398
PF3D7_1116000	13044	11381	9470	3561	12	476
PF3D7_1221500	6766	17659	3634	3132	0	305
PF3D7_1450300	6090	18335	1549	4541	0	485
PF3D7_1217600	2520	21905	175	2345	0	115
PF3D7_1220100	6779	17646	1049	5730	0	242
PF3D7_1123700	2201	22224	1841	360	0	44
PF3D7_1249700	13397	11028	7536	4322	1539	365
PF3D7_0907500	1618	22807	1464	152	0	21
PF3D7_1125000	1180	23245	1044	98	0	8
PF3D7_0306700	8215	16210	8142	69	1	12
PF3D7_0102900	5494	18931	1390	4104	0	217
PF3D7_0619200	9549	14876	4597	4946	0	587
PF3D7_1022100	1022	23403	485	536	0	36
PF3D7_0214600	9762	14663	4405	5357	0	940
PF3D7_1017200	4139	20286	3304	833	1	167
PF3D7_1435900	4485	19940	512	3972	1	99
PF3D7_1235900	17174	7251	6437	10732	0	323
PF3D7_0205100	10026	14399	6901	2699	2	223
PF3D7_0922100	10300	14125	4471	5827	2	1173
PF3D7_1469000	1869	22556	382	1487	0	84
PF3D7_0810100	292	24133	191	98	0	4
PF3D7_1246400	4514	19911	375	4139	0	41
PF3D7_1120900	370	24055	46	324	0	25
PF3D7_1470000	789	23636	648	137	0	8
PF3D7_1353700	673	23752	386	287	0	43
PF3D7_0303900	2195	22230	1747	430	0	41
PF3D7_1224900	1380	23045	1160	220	0	13
PF3D7_1465700	2672	21753	2430	42	0	6
PF3D7_1029200	4909	19516	801	4106	2	264
PF3D7_0731600	8357	16068	4073	4284	0	125
PF3D7_0813900	2405	22020	1833	572	0	3
PF3D7_1204500	1570	22855	700	870	0	65
PF3D7_1129100	8158	16267	2627	5530	1	448
PF3D7_0914100	15142	9283	8217	6925	0	1125
PF3D7_0103400	15548	8877	11214	4331	3	1080
PF3D7_1369100	6397	18028	1510	4887	0	457
PF3D7_1365500	3519	20906	2567	952	0	103
PF3D7_1133400	11743	12682	5724	6019	0	1860
PF3D7_1419700	5461	18964	1863	3598	0	180
PF3D7_1129800	5936	18489	4506	1430	0	102
PF3D7_0112100	1808	22617	1690	118	0	15
PF3D7_1228300	18770	5655	16395	2374	1	109
PF3D7_0926700	8107	16318	5481	2626	0	320
PF3D7_0724800	6122	18303	4266	1833	15	36
PF3D7_0826700	1331	23094	872	459	0	20
PF3D7_1356800	13768	10657	8557	5205	6	2833
PF3D7_0502600	6150	18275	985	4733	0	349
PF3D7_0821600	6819	17606	1073	5745	1	364
PF3D7_0307900	22142	2283	21126	972	0	741
PF3D7_1449700	7303	17122	1713	5589	1	1001
PF3D7_1241900	10041	14384	7622	2419	0	261
PF3D7_0722000	1640	22785	505	1135	0	147
PF3D7_1456600	1783	22642	572	1211	0	80
PF3D7_1403200	5074	19351	916	4150	0	86
PF3D7_1473400	5519	18906	1402	4117	0	582
PF3D7_0323200	3638	20787	1079	2559	0	183
PF3D7_0319700	12582	11843	6643	5939	0	1502
PF3D7_0525100	8285	16140	2746	5538	1	434
PF3D7_1307900	11380	13045	7749	3619	4	312
PF3D7_1467600	24349	76	24192	156	0	26
PF3D7_1147700	838	23587	347	491	0	28
PF3D7_0609300	12945	11480	8483	4462	0	460
PF3D7_0418500	2363	22062	1146	96	0	6
PF3D7_0517500	13066	11359	8672	4394	0	185
PF3D7_1314700	6026	18399	3099	2925	2	280
PF3D7_0213200	582	23843	305	275	1	34
PF3D7_1248600	7650	16775	3227	4423	0	539
PF3D7_1416900	744	23681	479	249	0	26
PF3D7_1406900	2751	21674	2076	675	0	80
PF3D7_1236500	1887	22538	109	1778	0	120
PF3D7_0617800	331	24094	104	227	0	2
PF3D7_1034700	1008	23417	690	318	0	9
PF3D7_1435500	2275	22150	904	1371	0	102
PF3D7_0903100	2016	22409	152	1864	0	58
PF3D7_0814200	2586	21839	279	2306	1	27
PF3D7_1111400	1303	23122	658	645	0	69
PF3D7_1013100	5726	18699	1978	3620	1	360
PF3D7_1002600	4417	20008	452	3965	0	330
PF3D7_0510400	6126	18299	4498	1628	0	137
PF3D7_1114700	3819	20606	3099	406	0	49
PF3D7_0924800	651	23774	545	104	0	5
PF3D7_0807900	4070	20355	874	3191	0	42
PF3D7_0829400	2761	21664	575	2186	0	184
PF3D7_0715000	8616	15809	6037	2579	0	89
PF3D7_1340700	7118	17307	6897	221	0	9
PF3D7_1137300	7929	16496	1257	6671	1	266
PF3D7_0312900	3882	20543	2704	1172	2	103
PF3D7_1120300	5731	18694	1997	3731	1	142
PF3D7_0404100	22951	1474	22012	938	0	320
PF3D7_1442800	5323	19102	2926	2397	0	253
PF3D7_0812100	12702	11723	8634	4068	0	645
PF3D7_1118700	3770	20655	2877	296	5	9
PF3D7_1347100	7451	16974	5126	2325	0	145
PF3D7_1004400	8670	15755	3691	4969	10	737
PF3D7_1448100	2237	22188	598	1639	0	85
PF3D7_0628200	20388	4037	18053	2335	0	528
PF3D7_0617300	1435	22990	1074	355	0	5
PF3D7_1107500	1151	23274	982	153	0	9
PF3D7_1024000	5808	18617	2462	3346	0	179
PF3D7_1344800	2758	21667	1586	1146	0	77
PF3D7_0708800	6689	17736	3727	2962	0	106
PF3D7_0809400	9676	14749	3304	6372	0	700
PF3D7_1251500	7491	16934	3324	4165	2	367
PF3D7_0903400	12584	11841	7175	5403	0	2046
PF3D7_1216400	10896	13529	6361	4533	2	480
PF3D7_1201800	846	23579	52	793	1	79
PF3D7_1216300	925	23500	502	421	2	28
PF3D7_1350500	7960	16465	2834	5122	4	891
PF3D7_0509100	14167	10258	9514	4653	0	576
PF3D7_1227000	3180	21245	1501	1679	0	55
PF3D7_1234400	5017	19408	3904	986	0	85
PF3D7_1303700	8002	16423	2460	5540	0	875
PF3D7_0621400	6356	18069	2254	4102	0	282
PF3D7_1342200	11911	12514	5485	6384	42	919
PF3D7_0220700	3774	20651	356	2860	538	75
PF3D7_0713400	6829	17596	1285	5544	0	25
PF3D7_1312300	1597	22828	508	1089	0	124
PF3D7_0715600	7026	17399	4474	2552	0	96
PF3D7_0831300	15502	8923	11274	4202	1	744
PF3D7_0416200	3405	21020	1613	1792	0	50
PF3D7_0108800	3304	21121	3159	114	1	8
PF3D7_0217700	1667	22758	708	937	0	49
PF3D7_0106300	9249	15176	4198	5025	0	368
PF3D7_0628600	1675	22750	1369	256	0	30
PF3D7_1326800	1369	23056	269	1100	0	177
PF3D7_1117300	560	23865	153	407	0	21
PF3D7_0707300	20417	4008	17718	2699	0	631
PF3D7_0409600	6360	18065	3206	3154	0	409
PF3D7_1451200	12096	12329	7937	4156	3	1122
PF3D7_1018000	8010	16415	1542	6468	0	317
PF3D7_1238400	5110	19315	5007	70	4	18
PF3D7_1419900	2155	22270	256	1899	0	127
PF3D7_0920000	4047	20378	1589	2458	0	258
PF3D7_1306700	3038	21387	928	2077	5	176
PF3D7_0931300	5171	19254	2486	2685	0	156
PF3D7_0524600	1368	23057	231	1137	0	85
PF3D7_1227200	10466	13959	4321	6143	2	915
PF3D7_1121700	5109	19316	2875	2234	0	143
PF3D7_0910900	4350	20075	2759	1589	2	82
PF3D7_0611600	4847	19578	1813	3034	0	217
PF3D7_0315900	1316	23109	841	458	0	21
PF3D7_0826600	1535	22890	522	1013	0	49
PF3D7_1227800	7947	16478	4678	3268	1	306
PF3D7_1229800	16786	7639	13308	3474	2	1289
PF3D7_1106500	21509	2916	19632	1876	0	370
PF3D7_0303400	3823	20602	2554	1251	0	93
PF3D7_0902100	4943	19482	2656	1486	731	145
PF3D7_0718000	22724	1701	20240	1039	1442	524
PF3D7_0304200	2712	21713	1649	1063	0	25
PF3D7_1302200	1782	22643	205	1572	5	59
PF3D7_1350300	6493	17932	4786	1705	2	188
PF3D7_1017400	1735	22690	1093	105	0	6
PF3D7_0730900	22216	2209	21018	1198	0	140
PF3D7_1404100	1078	23347	760	318	0	3
PF3D7_0935900	10184	14241	6579	3603	0	102
PF3D7_1475600	6189	18236	764	5425	0	269
PF3D7_0629600	1057	23368	514	543	0	64
PF3D7_1338800	4920	19505	1753	3060	0	23
PF3D7_1415100	7661	16764	4867	2792	1	205
PF3D7_0722800	5213	19212	4358	855	0	145
PF3D7_0111400	2886	21539	1027	1858	1	197
PF3D7_1109100	11938	12487	5641	6276	0	1199
PF3D7_1404800	12155	12270	6609	5545	1	941
PF3D7_1452500	1033	23392	768	114	0	8
PF3D7_1007700	12488	11937	7476	5010	2	645
PF3D7_0111000	14015	10410	9596	4388	12	616
PF3D7_0321200	5484	18941	1227	2037	0	36
PF3D7_0825900	6801	17624	2690	4111	0	353
PF3D7_1019000	19212	5213	16522	2690	0	1024
PF3D7_0801500	3692	20733	1752	1940	0	173
PF3D7_1315500	2185	22240	1163	1005	0	22
PF3D7_1132900	1315	23110	681	632	2	62
PF3D7_1213200	4102	20323	2301	1801	0	121
PF3D7_1037400	7289	17136	1441	5847	1	862
PF3D7_1124500	4648	19777	488	4160	0	249
PF3D7_1124600	2576	21849	1055	1520	1	76
PF3D7_0919000	3796	20629	3295	501	0	20
PF3D7_1444500	8717	15708	3313	5403	0	710
PF3D7_0216100	12479	11946	4260	8219	0	432
PF3D7_1134000	9673	14752	6314	3359	0	59
PF3D7_1427900	3474	20951	821	2653	0	29
PF3D7_1342100	7640	16785	4576	3063	1	224
PF3D7_0606700	8657	15768	3228	5429	0	438
PF3D7_1353300	9881	14544	3967	5914	0	1636
PF3D7_0213700	605	23820	376	228	0	4
PF3D7_0304100	6183	18242	1801	4381	1	219
PF3D7_0523800	9829	14596	3650	6179	0	234
PF3D7_1236600	757	23668	440	316	1	36
PF3D7_1026000	6900	17525	1872	5023	3	260
PF3D7_1035300	19424	5001	16747	2677	0	905
PF3D7_1242100	274	24151	158	116	0	24
PF3D7_1465500	5396	19029	2520	2876	0	420
PF3D7_1470300	778	23647	122	615	41	70
PF3D7_1108300	1830	22595	1719	110	0	13
PF3D7_0530600	16409	8016	14699	1710	0	101
PF3D7_1367700	13495	10930	9998	3497	0	698
PF3D7_0203800	2284	22141	1867	392	0	36
PF3D7_0933100	8053	16372	2611	5357	0	154
PF3D7_0509700	2933	21492	2317	159	0	23
PF3D7_0922900	3240	21185	2715	514	3	43
PF3D7_1208800	11059	13366	5900	5156	3	741
PF3D7_1134100	3805	20620	2716	1089	0	92
PF3D7_0810200	4570	19855	1153	3412	5	201
PF3D7_1334600	4773	19652	3308	1462	3	149
PF3D7_1408800	2550	21875	941	1608	0	108
PF3D7_1129900	6387	18038	1851	4535	1	132
PF3D7_0619300	17564	6861	9122	8354	79	1501
PF3D7_1315100	5461	18964	2446	3015	0	61
PF3D7_0311800	15317	9108	12908	2409	0	67
PF3D7_1125400	2699	21726	1446	1211	1	77
PF3D7_0301600	9797	14628	5080	4716	1	433
PF3D7_1123100	17958	6467	15005	2953	0	390
PF3D7_0618400	3413	21012	1803	1549	0	143
PF3D7_0916000	8671	15754	2352	6316	0	1093
PF3D7_0920700	6867	17558	574	6293	0	447
PF3D7_0726100	23638	787	12146	4119	7373	280
PF3D7_0107500	13335	11090	9011	4303	1	386
PF3D7_0302800	3913	20512	459	3454	0	176
PF3D7_1416800	5341	19084	1527	3814	0	296
PF3D7_1305600	4239	20186	971	3261	0	38
PF3D7_1457100	7169	17256	2311	4854	4	687
PF3D7_1478100	7405	17020	2061	5341	0	140
PF3D7_1459800	1065	23360	834	226	0	17
PF3D7_1233800	3363	21062	2601	762	0	47
PF3D7_0612200	17399	7026	13241	4156	2	949
PF3D7_1229700	626	23799	552	74	0	13
PF3D7_0105300	1264	23161	692	572	0	47
PF3D7_1336300	1704	22721	708	996	0	60
PF3D7_1430200	2818	21607	2223	494	0	68
PF3D7_1454900	4770	19655	236	4534	0	29
PF3D7_1454400	7641	16784	3157	4484	0	320
PF3D7_1445200	10839	13586	7104	3724	1	409
PF3D7_0919100	1117	23308	708	315	0	10
PF3D7_0827200	15224	9201	11569	3653	2	751
PF3D7_0103700	6222	18203	1936	4160	0	245
PF3D7_1224700	9081	15344	4600	4481	0	650
PF3D7_1221300	3334	21091	1348	1259	29	131
PF3D7_1361700	2069	22356	1351	718	0	77
PF3D7_1201500	5145	19280	855	4290	0	138
PF3D7_0418400	1711	22714	1462	205	0	14
PF3D7_1235500	5114	19311	1273	3841	0	164
PF3D7_0706600	4801	19624	1594	3203	4	490
PF3D7_1107900	8482	15943	3393	5088	1	782
PF3D7_0323000	282	24143	208	74	0	2
PF3D7_0410700	4933	19492	2926	2006	1	226
PF3D7_1456400	7316	17109	1381	5933	0	1021
PF3D7_1213400	5832	18593	3868	1963	1	104
PF3D7_0902000	7155	17270	1002	6151	1	296
PF3D7_0937200	11477	12948	3222	3187	5068	153
PF3D7_1028100	6600	17825	2710	3890	0	230
PF3D7_1428000	4242	20183	3677	560	0	31
PF3D7_0602600	7513	16912	1810	5372	2	304
PF3D7_1011400	769	23656	240	529	0	37
PF3D7_0722700	521	23904	372	149	0	15
PF3D7_1139700	2776	21649	1264	1511	1	133
PF3D7_1344000	8333	16092	4024	4309	0	553
PF3D7_1316600	7214	17211	4094	3119	1	172
PF3D7_0506200	4424	20001	2431	1992	1	120
PF3D7_1252900	1217	23208	634	583	0	60
PF3D7_0619500	9056	15369	2592	6464	0	722
PF3D7_0317900	6592	17833	5171	1421	0	161
PF3D7_1427000	8817	15608	4690	4127	0	471
PF3D7_0112200	8332	16093	5300	3022	10	210
PF3D7_1305300	14857	9568	9929	4928	0	1807
PF3D7_0607300	3994	20431	363	3631	0	104
PF3D7_1214900	647	23778	449	170	0	7
PF3D7_0107300	2567	21858	1925	628	0	65
PF3D7_0104800	2780	21645	579	2196	5	133
PF3D7_1408300	4799	19626	681	4114	0	73
PF3D7_1134600	10130	14295	3561	6568	1	1631
PF3D7_0306200	2396	22029	2058	304	0	36
PF3D7_1413800	2797	21628	452	2345	0	114
PF3D7_0204900	2956	21469	2165	791	0	107
PF3D7_1368700	5230	19195	271	4959	0	335
PF3D7_1469600	13096	11329	6744	6351	0	3376
PF3D7_1428500	9310	15115	3534	5772	0	830
PF3D7_1333900	20980	3445	18694	2272	0	198
PF3D7_0622200	6268	18157	2466	3801	1	343
PF3D7_1433500	10589	13836	5736	4822	1	182
PF3D7_0812300	5208	19217	2366	2841	1	108
PF3D7_1214100	14086	10339	11614	2402	0	300
PF3D7_1140000	5331	19094	1322	3991	7	328
PF3D7_1422500	5147	19278	1457	3675	0	27
PF3D7_1369200	11771	12654	6134	5637	0	1995
PF3D7_0323600	6868	17557	2538	4314	0	119
PF3D7_0414400	4148	20277	614	3532	2	144
PF3D7_0721100	1255	23170	804	451	0	40
PF3D7_0930100	16406	8019	14512	1894	0	235
PF3D7_1410300	21405	3020	19771	1634	0	760
PF3D7_1350700	16078	8347	12605	3471	2	391
PF3D7_0916200	10542	13883	5513	5029	0	493
PF3D7_0924300	2562	21863	1211	1333	18	195
PF3D7_0616900	8267	16158	3507	4760	0	848
PF3D7_1328500	10045	14380	5904	4140	1	437
PF3D7_0828000	1064	23361	441	595	0	41
PF3D7_0403200	16586	7839	14483	2103	0	227
PF3D7_0620200	4725	19700	3091	1634	0	80
PF3D7_0305400	1053	23372	844	197	0	8
PF3D7_1202300	13412	11013	8043	4243	0	389
PF3D7_1475400	18028	6397	13118	4908	2	2686
PF3D7_0505700	14979	9446	11599	3378	2	390
PF3D7_0322500	16038	8387	13915	2123	0	125
PF3D7_0515400	9694	14731	7578	2062	0	191
PF3D7_1203700	4600	19825	2970	1625	0	17
PF3D7_0528400	4751	19674	1989	815	1	43
PF3D7_0505000	23188	1237	22676	512	0	551
PF3D7_1239100	1170	23255	178	992	0	26
PF3D7_1247500	19188	5237	14997	4191	0	755
PF3D7_1012900	1563	22862	528	1027	0	21
PF3D7_1122300	1857	22568	355	1502	0	62
PF3D7_0815100	11201	13224	6174	5027	0	696
PF3D7_1134700	9489	14936	6511	2943	0	197
PF3D7_0609800	1876	22549	1446	428	0	11
PF3D7_0303600	741	23684	125	616	0	75
PF3D7_0515700	2204	22221	712	1492	0	43
PF3D7_0802400	8611	15814	4710	3898	2	375
PF3D7_1019400	1122	23303	963	159	0	5
PF3D7_0931200	830	23595	207	623	0	33
PF3D7_1204600	5891	18534	4412	1479	0	152
PF3D7_1010100	4467	19958	2859	1608	0	133
PF3D7_0801000	24086	339	23451	633	2	58
PF3D7_1237800	564	23861	436	128	0	6
PF3D7_1335000	4520	19905	2947	1565	8	183
PF3D7_1428300	5853	18572	1367	4484	1	42
PF3D7_1230700	8109	16316	3645	4462	2	480
PF3D7_0306400	5193	19232	4102	1091	0	93
PF3D7_1463300	4084	20341	2519	1559	6	122
PF3D7_0107200	3762	20663	3525	155	0	25
PF3D7_1146700	5296	19129	2161	3016	0	306
PF3D7_1009400	4231	20194	2402	1827	2	153
PF3D7_1444200	488	23937	260	223	0	14
PF3D7_0410600	2786	21639	2235	549	1	32
PF3D7_0918400	10618	13807	6562	3803	0	201
PF3D7_1102700	1338	23087	181	1156	1	49
PF3D7_1024200	878	23547	437	441	0	46
PF3D7_0713800	2324	22101	485	1839	0	36
PF3D7_0709900	14840	9585	10678	3682	0	194
PF3D7_1012000	6272	18153	2870	3304	0	103
PF3D7_1343300	6133	18292	1829	4304	0	412
PF3D7_1407900	7242	17183	4253	2987	2	203
PF3D7_0624600	14889	9536	10416	4466	7	688
PF3D7_1468000	7910	16515	4044	3320	2	414
PF3D7_0204400	1253	23172	710	542	0	9
PF3D7_0420300	17207	7218	11837	5367	3	2601
PF3D7_1448000	10857	13568	5941	4910	6	598
PF3D7_0611700	1079	23346	1057	22	0	2
PF3D7_1205400	7995	16430	1675	6243	77	1089
PF3D7_0811500	7367	17058	3711	3656	0	278
PF3D7_1470800	6267	18158	2298	3968	1	329
PF3D7_0527400	3768	20657	761	2340	667	104
PF3D7_1018300	9328	15097	4183	5145	0	437
PF3D7_1469800	2569	21856	455	2110	1	133
PF3D7_1149600	10499	13926	3720	6757	3	764
PF3D7_0515000	11972	12453	6868	5097	7	377
PF3D7_0114500	9341	15084	1940	6662	739	215
PF3D7_1237900	20110	4315	16871	3239	0	374
PF3D7_0908900	22397	2028	19582	2815	0	483
PF3D7_1108500	3742	20683	2686	1052	0	63
PF3D7_0826500	10093	14332	5718	4356	19	551
PF3D7_1435300	14050	10375	10363	3687	0	836
PF3D7_0409400	6945	17480	2780	4164	1	186
PF3D7_0212000	2594	21831	1629	223	0	22
PF3D7_0901800	4149	20276	948	2897	0	64
PF3D7_0618300	678	23747	419	248	0	8
PF3D7_0102300	1203	23222	857	344	0	32
PF3D7_0909900	6944	17481	3042	3899	3	513
PF3D7_1335400	24409	16	24409	0	0	0
PF3D7_0630100	7526	16899	2277	5246	3	425
PF3D7_0213000	871	23554	287	584	0	46
PF3D7_1036000	9152	15273	7303	1849	0	98
PF3D7_1202000	3951	20474	2839	866	0	121
PF3D7_1449500	10949	13476	6715	4218	1	335
PF3D7_1437300	892	23533	461	423	0	54
PF3D7_0919700	2009	22416	652	1357	0	88
PF3D7_1019800	19892	4533	17934	1957	1	137
PF3D7_1360300	4493	19932	530	3963	0	264
PF3D7_0729000	310	24115	234	68	0	8
PF3D7_1211300	9317	15108	4181	5135	1	339
PF3D7_0902900	6514	17911	48	6466	0	174
PF3D7_0729900	15439	8986	11805	3634	0	688
PF3D7_1216900	7516	16909	3418	4096	2	424
PF3D7_1330500	17516	6909	15925	1591	0	169
PF3D7_1006300	2312	22113	2276	26	0	4
PF3D7_0402600	8450	15975	3703	4425	322	492
PF3D7_0105800	3303	21122	1567	1521	1	132
PF3D7_1037600	7614	16811	5264	2316	0	59
PF3D7_0612000	1232	23193	1107	124	0	13
PF3D7_1143000	2959	21466	1504	1455	0	140
PF3D7_0825800	7417	17008	1761	5656	0	241
PF3D7_1203300	17827	6598	14300	3527	0	597
PF3D7_0708100	592	23833	85	507	0	6
PF3D7_0626300	5110	19315	2608	2497	0	93
PF3D7_1361100	8280	16145	5493	2757	0	170
PF3D7_1136200	6652	17773	3084	1321	6	139
PF3D7_1359900	15665	8760	10923	4742	0	1248
PF3D7_1334300	13588	10837	9850	3738	0	230
PF3D7_1449600	5827	18598	1302	4525	0	323
PF3D7_1112100	18040	6385	14799	3222	19	958
PF3D7_1035000	10503	13922	2098	8404	1	1403
PF3D7_1460200	1690	22735	191	1484	15	181
PF3D7_1230300	1364	23061	793	571	0	46
PF3D7_0811100	1433	22992	697	736	0	48
PF3D7_0818300	3511	20914	1359	1717	0	175
PF3D7_0507700	2815	21610	1233	1582	0	114
PF3D7_1470500	5164	19261	3511	1569	0	87
PF3D7_0905900	5784	18641	3034	2747	3	278
PF3D7_0312200	8580	15845	5269	3311	0	622
PF3D7_1348000	9502	14923	4813	4685	0	903
PF3D7_0501700	7417	17008	2543	4874	0	213
PF3D7_0307300	3584	20841	700	2884	0	240
PF3D7_1111900	2321	22104	977	1344	0	56
PF3D7_0621300	9846	14579	4476	5370	0	493
PF3D7_1405800	6036	18389	779	4818	7	328
PF3D7_0512900	3106	21319	2496	610	0	90
