gene_id	c_exc_s	c_inc_s	c_missing	c_het_calls	c_stop_codon	c_unq_h
PF3D7_0824700	8614	15811	1627	4737	2250	36
PF3D7_0822100	1098	23327	236	860	2	79
PF3D7_0206900	4060	20365	426	3470	164	41
PF3D7_1013600	9356	15069	3455	5901	0	1239
PF3D7_0623000	6496	17929	1506	4989	1	169
PF3D7_1136700	8274	16151	1338	3891	3045	16
PF3D7_1114400	3823	20602	1955	1868	0	243
PF3D7_1457900	16935	7490	10868	6066	1	2321
PF3D7_0729400	18425	6000	17515	910	0	233
PF3D7_0304900	1360	23065	139	1221	0	40
PF3D7_1464600	12083	12342	6840	4563	680	507
PF3D7_1024200	1278	23147	437	615	226	45
PF3D7_0301900	8724	15701	4731	3992	1	107
PF3D7_0412300	8177	16248	1216	6959	2	353
PF3D7_1208200	13530	10895	5179	7068	1283	3167
PF3D7_1428900	14178	10247	9165	5013	0	427
PF3D7_1358200	14332	10093	8364	5714	254	1548
PF3D7_0931200	830	23595	207	623	0	33
PF3D7_1453300	449	23976	251	198	0	8
PF3D7_0722300	13125	11300	9958	3166	1	362
PF3D7_1223500	12942	11483	6408	5961	573	1474
PF3D7_0524700	582	23843	113	469	0	28
PF3D7_0411100	1190	23235	453	737	0	43
PF3D7_1018100	5263	19162	2552	2711	0	177
PF3D7_1206000	2515	21910	946	1569	0	58
PF3D7_1343400	17831	6594	4820	4650	8361	304
PF3D7_0512700	2652	21773	1368	1284	0	66
PF3D7_0529900	3120	21305	2095	679	346	10
PF3D7_0405100	23972	453	5881	5494	12597	11
PF3D7_1207500	1758	22667	1130	509	119	19
PF3D7_0920800	4124	20301	2180	1944	0	73
PF3D7_0605800	20522	3903	14736	5786	0	705
PF3D7_1465500	5396	19029	2520	2876	0	420
PF3D7_1217300	18665	5760	16694	1966	5	201
PF3D7_0912100	5288	19137	2910	2302	76	256
PF3D7_1245000	2509	21916	390	2119	0	208
PF3D7_0918600	4523	19902	1920	2603	0	340
PF3D7_0303900	2755	21670	1747	728	280	41
PF3D7_0934300	803	23622	252	462	89	34
PF3D7_1014800	19268	5157	3943	5592	9733	11
PF3D7_0606600	20207	4218	18571	1630	6	1387
PF3D7_0707600	1755	22670	401	1354	0	73
PF3D7_1122700	735	23690	96	639	0	78
PF3D7_0102800	4018	20407	787	3231	0	253
PF3D7_0913300	14260	10165	1589	6809	5862	134
PF3D7_1214600	3405	21020	1629	872	904	2
PF3D7_0602800	8863	15562	730	8133	0	520
PF3D7_0813800	5179	19246	3328	1851	0	38
PF3D7_0910500	9555	14870	3300	6255	0	1351
PF3D7_0715900	6443	17982	439	6004	0	169
PF3D7_1120300	7102	17323	1997	3906	1199	136
PF3D7_0408600	11696	12729	7029	4667	0	1230
PF3D7_1322300	13425	11000	4392	7144	1889	501
PF3D7_1034200	1151	23274	426	719	6	81
PF3D7_1032700	19328	5097	16977	2351	0	161
PF3D7_1123100	18007	6418	15005	2955	47	380
PF3D7_1307800	7895	16530	2794	4370	731	258
PF3D7_0402000	10849	13576	5111	5617	121	500
PF3D7_1421000	22568	1857	1131	2754	18683	6
PF3D7_1468200	2206	22219	484	1722	0	169
PF3D7_0913150	524	23901	432	91	1	19
PF3D7_0910900	4427	19998	2759	1630	38	81
PF3D7_1328100	1909	22516	1220	689	0	19
PF3D7_0503000	22598	1827	5753	1835	15010	2
PF3D7_0416500	5871	18554	412	5330	129	48
PF3D7_0509900	1487	22938	610	877	0	71
PF3D7_1226700	3056	21369	751	2305	0	210
PF3D7_0302700	679	23746	99	478	102	26
PF3D7_0213800	5600	18825	1753	3847	0	173
PF3D7_0811700	7708	16717	2184	5524	0	291
PF3D7_0825200	943	23482	295	474	174	21
PF3D7_1017000	8377	16048	6275	2102	0	90
PF3D7_0622200	6268	18157	2466	3801	1	343
PF3D7_1363200	5537	18888	2064	2178	1295	156
PF3D7_1020600	21442	2983	19271	2153	18	528
PF3D7_0925800	17397	7028	15089	2308	0	568
PF3D7_1204000	4127	20298	2359	1225	543	16
PF3D7_1409600	8889	15536	2881	6008	0	690
PF3D7_1224700	9081	15344	4600	4481	0	650
PF3D7_1136600	10701	13724	5417	5284	0	1102
PF3D7_1237800	713	23712	436	233	44	6
PF3D7_0930600	5640	18785	1853	3483	304	170
PF3D7_0617300	2139	22286	1074	729	336	5
PF3D7_0423100	2819	21606	174	1498	1147	13
PF3D7_1361600	4072	20353	995	3077	0	56
PF3D7_1105300	10208	14217	2761	6636	811	279
PF3D7_1241600	24394	31	985	4688	18721	1
PF3D7_0526600	24409	16	24403	6	0	0
PF3D7_0827800	20481	3944	15176	5305	0	1414
PF3D7_0608000	8162	16263	2784	2142	3236	11
PF3D7_0525100	8285	16140	2746	5538	1	434
PF3D7_0507100	5890	18535	4035	1854	1	47
PF3D7_1441700	2637	21788	423	2214	0	167
PF3D7_1030300	8606	15819	1645	6961	0	960
PF3D7_1405400	13825	10600	3383	5302	5140	211
PF3D7_1136300	8017	16408	2248	5730	39	508
PF3D7_1217600	2520	21905	175	2345	0	115
PF3D7_1136900	13481	10944	5723	5437	2321	636
PF3D7_1419100	6615	17810	2712	3902	1	579
PF3D7_0105200	2593	21832	1108	1485	0	153
PF3D7_0601900	1351	23074	352	503	496	3
PF3D7_1122100	3494	20931	2502	797	195	89
PF3D7_0513000	2430	21995	1856	574	0	40
PF3D7_0532600	6853	17572	615	5269	969	83
PF3D7_0916800	258	24167	146	112	0	14
PF3D7_1209500	8495	15930	2078	4805	1612	343
PF3D7_0422900	2514	21911	509	1355	650	12
PF3D7_0424800	4450	19975	982	3295	173	117
PF3D7_0106800	1832	22593	920	623	289	6
PF3D7_1124500	4648	19777	488	4160	0	249
PF3D7_0716800	8245	16180	1681	6132	432	13
PF3D7_1118300	14562	9863	10486	4075	1	484
PF3D7_0703100	1635	22790	686	947	2	41
PF3D7_0716300	8598	15827	2804	5789	5	222
PF3D7_1006900	2638	21787	1954	593	91	15
PF3D7_1363000	8610	15815	4049	4560	1	623
PF3D7_0720500	5697	18728	5083	523	91	3
PF3D7_1003400	12625	11800	6223	6401	1	1520
PF3D7_1477800	644	23781	102	535	7	52
PF3D7_1401400	1892	22533	200	1684	8	61
PF3D7_1410600	2895	21530	1975	920	0	20
PF3D7_0611200	3469	20956	899	2477	93	29
PF3D7_1038800	8270	16155	3704	4380	186	389
PF3D7_1019100	20839	3586	16578	4260	1	1092
PF3D7_0826700	1454	22971	872	552	30	20
PF3D7_1407100	10600	13825	7598	3002	0	64
PF3D7_1104400	6271	18154	3982	2082	207	51
PF3D7_1213500	3571	20854	1063	2418	90	190
PF3D7_1418300	1079	23346	259	820	0	44
PF3D7_1312600	6936	17489	3909	3017	10	91
PF3D7_1445800	24405	20	5236	4497	14672	2
PF3D7_0506100	2904	21521	2388	509	7	45
PF3D7_0917900	8271	16154	6267	1991	13	32
PF3D7_1105800	5738	18687	714	4504	520	6
PF3D7_1215400	6981	17444	3898	3083	0	258
PF3D7_1021900	17631	6794	13516	4115	0	663
PF3D7_0501200	6316	18109	1855	4450	11	146
PF3D7_0111600	1245	23180	189	1056	0	89
PF3D7_1231500	402	24023	175	226	1	2
PF3D7_1405100	15144	9281	9355	3816	1973	280
PF3D7_1336000	4834	19591	2850	1408	576	30
PF3D7_0932800	11596	12829	6730	4439	427	288
PF3D7_0405700	14965	9460	8285	6630	50	1716
PF3D7_0613500	20431	3994	18474	1957	0	410
PF3D7_1119800	589	23836	192	397	0	22
PF3D7_1331400	5769	18656	2271	3493	5	156
PF3D7_1332100	4966	19459	1882	3075	9	284
PF3D7_1009300	3976	20449	2082	1894	0	211
PF3D7_0817200	12162	12263	6896	5216	50	389
PF3D7_0806200	22791	1634	6683	4903	11205	22
PF3D7_1037700	1024	23401	649	262	113	5
PF3D7_0926600	24380	45	6611	5904	11865	5
PF3D7_1365400	4709	19716	1200	3508	1	274
PF3D7_0910000	9173	15252	2446	6727	0	1065
PF3D7_0933300	10714	13711	4413	6301	0	507
PF3D7_1111400	23412	1013	658	6362	16392	11
PF3D7_0924800	1195	23230	545	456	194	5
PF3D7_0615800	11871	12554	4082	6838	951	309
PF3D7_0715000	9038	15387	6037	2817	184	88
PF3D7_1135500	2578	21847	1048	1290	240	68
PF3D7_1212800	1959	22466	688	1243	28	103
PF3D7_0824100	2671	21754	566	2105	0	239
PF3D7_0723100	4199	20226	2572	1626	1	138
PF3D7_1359800	6960	17465	450	6123	387	27
PF3D7_0524400	2672	21753	1939	733	0	14
PF3D7_1123400	4973	19452	1586	2982	405	65
PF3D7_1106500	22055	2370	19632	2083	340	330
PF3D7_1014400	3447	20978	1140	2307	0	48
PF3D7_1013900	5518	18907	1510	4007	1	384
PF3D7_0521100	14087	10338	8016	3316	2755	64
PF3D7_0320300	5745	18680	5079	666	0	42
PF3D7_1327800	5579	18846	2926	2653	0	76
PF3D7_0220500	7326	17099	6551	716	59	17
PF3D7_0508200	6005	18420	5456	459	90	7
PF3D7_1444900	1098	23327	271	827	0	91
PF3D7_1344500	3690	20735	2824	680	186	46
PF3D7_1212600	1944	22481	1221	568	155	32
PF3D7_1130400	3622	20803	3006	615	1	31
PF3D7_1113500	8933	15492	4747	4186	0	368
PF3D7_0831500	2203	22222	443	1573	187	112
PF3D7_0802500	14027	10398	9336	4691	0	436
PF3D7_1364100	9189	15236	2913	6276	0	824
PF3D7_0912700	1262	23163	799	451	12	47
PF3D7_1017600	19470	4955	15612	3856	2	487
PF3D7_0821300	19687	4738	3443	12007	4237	69
PF3D7_0530400	12493	11932	6484	6008	1	1664
PF3D7_1353800	1255	23170	354	878	23	31
PF3D7_1232200	4080	20345	3054	1026	0	37
PF3D7_0931900	1875	22550	757	798	320	30
PF3D7_1110200	21754	2671	5519	5634	10601	201
PF3D7_1004500	875	23550	101	774	0	33
PF3D7_0618300	24066	359	419	880	22767	2
PF3D7_0814700	8700	15725	4169	4530	1	172
PF3D7_0607500	6423	18002	721	5695	7	347
PF3D7_0721300	12946	11479	8374	4565	7	451
PF3D7_1415300	1856	22569	292	1561	3	46
PF3D7_1004000	1718	22707	902	816	0	31
PF3D7_1430300	19358	5067	16209	3149	0	567
PF3D7_0404300	24393	32	18223	2811	3359	2
PF3D7_0528400	13323	11102	1989	5102	6232	28
PF3D7_1474900	1116	23309	193	922	1	41
PF3D7_1367900	6005	18420	1336	4669	0	499
PF3D7_1310900	5176	19249	2096	3079	1	80
PF3D7_0415300	24366	59	17323	2465	4584	17
PF3D7_0806700	24325	100	23951	288	86	57
PF3D7_0626300	5520	18905	2608	2683	229	93
PF3D7_0415800	14386	10039	5284	8849	253	872
PF3D7_0525500	18217	6208	15228	2989	0	941
PF3D7_1227400	12384	12041	8875	3508	1	465
PF3D7_1311300	4406	20019	2458	1865	83	57
PF3D7_1250600	4910	19515	2287	2623	0	282
PF3D7_1461900	8014	16411	4553	3461	0	469
PF3D7_1246000	14301	10124	2033	4645	7623	75
PF3D7_0505400	6795	17630	5400	1394	1	187
PF3D7_1137500	832	23593	274	482	76	30
PF3D7_0914800	3973	20452	131	3842	0	19
PF3D7_1007500	1671	22754	1166	503	2	64
PF3D7_0216800	22803	1622	21909	894	0	431
PF3D7_0830600	10127	14298	1126	4988	4013	212
PF3D7_1023100	22063	2362	20284	1778	1	400
PF3D7_1462000	1425	23000	1049	376	0	41
PF3D7_1417700	2746	21679	818	1038	890	27
PF3D7_0718800	6219	18206	2956	1484	1779	11
PF3D7_0730900	22235	2190	21018	1202	15	139
PF3D7_0905300	18516	5909	13961	4555	0	1662
PF3D7_1414400	1704	22721	498	922	284	2
PF3D7_0811800	7200	17225	2401	4799	0	193
PF3D7_1108400	1601	22824	738	863	0	12
PF3D7_1305700	3463	20962	478	2984	1	87
PF3D7_1321300	15792	8633	11268	4514	10	1782
PF3D7_0319000	10952	13473	6074	4878	0	366
PF3D7_0419200	613	23812	363	250	0	33
PF3D7_1309000	1882	22543	394	1483	5	107
PF3D7_0604400	4655	19770	917	3672	66	48
PF3D7_1037900	4738	19687	903	1338	2497	20
PF3D7_0114100	21167	3258	11327	9826	14	37
PF3D7_1364300	9310	15115	4498	4811	1	601
PF3D7_1118200	13728	10697	9882	3846	0	398
PF3D7_0831000	4421	20004	1171	2644	606	228
PF3D7_0925000	4601	19824	1456	1996	1149	15
PF3D7_0604800	8183	16242	4864	3319	0	563
PF3D7_1411700	6946	17479	1037	5857	52	519
PF3D7_0607700	19587	4838	15945	3642	0	1402
PF3D7_0412000	17175	7250	13348	3827	0	642
PF3D7_0314100	3102	21323	1556	948	598	10
PF3D7_1213700	1083	23342	582	334	167	3
PF3D7_0931100	14385	10040	10679	3706	0	253
PF3D7_1145300	1183	23242	647	380	156	8
PF3D7_0525900	3697	20728	1236	1485	976	20
PF3D7_1444100	24405	20	20175	2239	1991	3
PF3D7_1218700	3079	21346	860	2217	2	298
PF3D7_1362900	23684	741	21900	1468	316	161
PF3D7_0811200	12985	11440	8085	4767	133	408
PF3D7_0220200	1676	22749	742	931	3	21
PF3D7_1448400	5894	18531	2694	2771	429	182
PF3D7_1352800	7508	16917	3079	3861	568	241
PF3D7_1113200	2226	22199	389	1527	310	55
PF3D7_1230100	6237	18188	3114	3123	0	217
PF3D7_1454900	4770	19655	236	4534	0	29
PF3D7_0611100	572	23853	426	127	19	6
PF3D7_1310600	2174	22251	913	906	355	8
PF3D7_1124900	2211	22214	937	1165	109	8
PF3D7_0918100	21110	3315	270	3926	16914	7
PF3D7_0525200	22224	2201	20758	1458	8	452
PF3D7_0602300	3513	20912	2026	1486	1	99
PF3D7_1036900	8567	15858	2812	5701	54	596
PF3D7_1443600	8959	15466	4109	4848	2	730
PF3D7_1445500	1007	23418	122	853	32	84
PF3D7_1356500	1920	22505	499	855	566	26
PF3D7_0204500	7276	17149	2705	4571	0	139
PF3D7_1112400	2002	22423	613	1389	0	37
PF3D7_0105500	2096	22329	1176	919	1	111
PF3D7_1346900	1067	23358	286	775	6	79
PF3D7_1362700	24335	90	24166	169	0	52
PF3D7_1350100	6848	17577	4108	2079	661	60
PF3D7_0502000	9370	15055	4305	4935	130	474
PF3D7_1476300	10602	13823	3737	5745	1120	347
PF3D7_0926400	3967	20458	1770	2177	20	155
PF3D7_0802900	847	23578	387	350	110	16
PF3D7_0804300	22441	1984	20744	1696	1	250
PF3D7_0312900	24150	275	2704	2789	18657	9
PF3D7_0309600	1165	23260	144	1020	1	20
PF3D7_0211500	13507	10918	6513	5202	1792	271
PF3D7_0929900	2162	22263	1353	583	226	25
PF3D7_0812200	23479	946	1849	2709	18921	1
PF3D7_1215200	2570	21855	1191	1377	2	47
PF3D7_0208500	1665	22760	442	1066	157	41
PF3D7_1142400	1665	22760	685	978	2	56
PF3D7_1011300	8074	16351	6978	1096	0	164
PF3D7_0315100	930	23495	703	227	0	13
PF3D7_1219100	12065	12360	6593	5472	0	415
PF3D7_1130900	13388	11037	8357	5001	30	756
PF3D7_0610200	12735	11690	4365	8370	0	418
PF3D7_0716500	8896	15529	2737	5084	1075	19
PF3D7_1313100	10687	13738	3344	7321	22	2155
PF3D7_0729700	22061	2364	2054	7062	12945	41
PF3D7_1226600	3911	20514	248	3654	9	12
PF3D7_1404600	10278	14147	6037	2509	1732	36
PF3D7_0611800	18373	6052	14318	3462	593	985
PF3D7_1242800	2996	21429	1806	1010	180	37
PF3D7_1227200	10544	13881	4321	6220	3	913
PF3D7_0911800	1220	23205	316	904	0	136
PF3D7_1453700	4066	20359	3555	511	0	31
PF3D7_1103700	801	23624	173	628	0	32
PF3D7_1450700	7489	16936	3087	4393	9	624
PF3D7_1449400	13622	10803	9257	4360	5	1711
PF3D7_1242000	6704	17721	1494	5210	0	211
PF3D7_0925500	7134	17291	998	2107	4029	10
PF3D7_0903500	10763	13662	4354	6409	0	1081
PF3D7_0407200	2113	22312	529	1014	570	8
PF3D7_1003900	2935	21490	486	1526	923	82
PF3D7_1302400	2230	22195	504	1315	411	4
PF3D7_0911000	6366	18059	1767	1923	2676	7
PF3D7_0825800	7417	17008	1761	5656	0	241
PF3D7_1403500	22536	1889	2403	2731	17402	3
PF3D7_1340200	413	24012	293	120	0	12
PF3D7_1471900	19146	5279	10164	5413	3569	708
PF3D7_0629600	1148	23277	514	611	23	64
PF3D7_1107100	9444	14981	2503	3612	3329	85
PF3D7_1138700	12248	12177	6598	5561	89	1182
PF3D7_1327500	10611	13814	1804	6720	2087	86
PF3D7_1407500	3719	20706	1806	1567	346	25
PF3D7_0612900	9304	15121	2506	6736	62	254
PF3D7_0208100	24107	318	7847	6933	9327	45
PF3D7_0502600	23173	1252	985	7231	14957	39
PF3D7_1144900	805	23620	275	493	37	13
PF3D7_1202400	3651	20774	1573	1697	381	10
PF3D7_1230300	1615	22810	793	739	83	46
PF3D7_1127200	1185	23240	849	246	90	13
PF3D7_0724300	2172	22253	1149	977	46	70
PF3D7_0407900	4804	19621	1908	2896	0	139
PF3D7_1306100	1432	22993	545	887	0	72
PF3D7_0507200	13273	11152	9488	3785	0	232
PF3D7_1411400	10572	13853	4714	5858	0	793
PF3D7_0803400	10117	14308	5964	4152	1	462
PF3D7_1470400	2261	22164	862	1100	299	18
PF3D7_0704700	9785	14640	2145	7640	0	943
PF3D7_1251600	7022	17403	987	6035	0	780
PF3D7_0623100	21052	3373	7196	4390	9468	17
PF3D7_1207000	18684	5741	12364	4280	2040	651
PF3D7_1466300	9117	15308	4756	4179	182	329
PF3D7_0906500	5830	18595	447	5383	0	202
PF3D7_1211200	11180	13245	5005	6174	1	1203
PF3D7_1431400	8666	15759	3506	5063	97	483
PF3D7_0204300	6930	17495	1409	5512	9	528
PF3D7_1474000	15164	9261	9718	5446	0	1868
PF3D7_1142600	3259	21166	392	867	2000	15
PF3D7_1135900	4503	19922	3014	1008	481	4
PF3D7_0113700	12616	11809	629	3002	8985	24
PF3D7_0113400	13742	10683	8822	4448	472	178
PF3D7_0524200	2431	21994	514	1211	706	18
PF3D7_0514100	16647	7778	13450	3197	0	535
PF3D7_0322600	24364	61	2079	8048	14237	5
PF3D7_0316600	6204	18221	1375	4629	200	32
PF3D7_0903700	2681	21744	1695	897	89	7
PF3D7_0725400	24203	222	2235	2180	19788	1
PF3D7_0214200	1802	22623	1388	396	18	28
PF3D7_1368300	24409	16	2197	1520	20692	0
PF3D7_1304900	2198	22227	1677	378	143	8
PF3D7_1352100	6468	17957	1563	4905	0	521
PF3D7_0933500	15625	8800	12534	3091	0	378
PF3D7_0321700	17228	7197	13003	3400	825	863
PF3D7_0929600	3361	21064	2494	848	19	32
PF3D7_0905100	13548	10877	9744	3587	217	760
PF3D7_1363600	1475	22950	279	1196	0	148
PF3D7_1451100	8655	15770	7733	922	0	11
PF3D7_0315400	6147	18278	189	5738	220	72
PF3D7_1221200	947	23478	512	372	63	14
PF3D7_0828500	3033	21392	923	1651	459	63
PF3D7_1245300	3007	21418	2422	453	132	14
PF3D7_0219100	3545	20880	1458	2083	4	183
PF3D7_0718100	14510	9915	7852	4562	2096	403
PF3D7_0414300	2397	22028	1068	1295	34	13
PF3D7_0506800	10774	13651	6550	3866	358	395
PF3D7_1460400	5457	18968	1184	2336	1937	10
PF3D7_1365800	1976	22449	773	865	338	15
PF3D7_0511600	5795	18630	5040	755	0	46
PF3D7_1016500	18335	6090	15459	2832	44	249
PF3D7_0918400	24405	20	6562	5079	12764	2
PF3D7_1462400	14312	10113	8983	5327	2	2764
PF3D7_0210800	6347	18078	284	6063	0	282
PF3D7_0628000	1741	22684	1474	267	0	22
PF3D7_0114800	7004	17421	1730	5200	74	124
PF3D7_1473900	10365	14060	5949	4416	0	856
PF3D7_0724000	11149	13276	2430	8718	1	747
PF3D7_1228000	1148	23277	108	1040	0	38
PF3D7_0708000	7669	16756	3069	4080	520	220
PF3D7_0704200	16022	8403	12125	3897	0	534
PF3D7_0314500	898	23527	475	416	7	53
PF3D7_1409500	11686	12739	4434	6772	480	1382
PF3D7_1357200	8999	15426	3467	4032	1500	59
PF3D7_1216600	8135	16290	1307	6827	1	798
PF3D7_1461100	5038	19387	1117	3750	171	431
PF3D7_0628700	5017	19408	930	4087	0	226
PF3D7_1214500	3176	21249	2010	824	342	32
PF3D7_1330500	17516	6909	15925	1591	0	169
PF3D7_0213300	1153	23272	525	550	78	3
PF3D7_1476000	2254	22171	1034	1148	72	15
PF3D7_1132100	7207	17218	1450	5756	1	840
PF3D7_1017400	14196	10229	1093	2616	10487	3
PF3D7_1464400	2298	22127	1699	446	153	24
PF3D7_1407700	5139	19286	1647	3453	39	140
PF3D7_1401500	1639	22786	441	1198	0	20
PF3D7_0502100	1508	22917	115	1393	0	103
PF3D7_0418900	24394	31	1860	2870	19664	1
PF3D7_0511000	1233	23192	1101	132	0	18
PF3D7_1104900	19573	4852	16335	3236	2	855
PF3D7_0907600	6889	17536	3144	3700	45	557
PF3D7_0915400	10750	13675	7457	3292	1	221
PF3D7_0915000	2836	21589	1252	1584	0	60
PF3D7_0512100	1918	22507	805	1040	73	28
PF3D7_1325600	680	23745	369	265	46	11
PF3D7_0908500	24157	268	7162	5932	11063	21
PF3D7_0907800	4623	19802	740	3882	1	108
PF3D7_1367100	4737	19688	3160	1577	0	176
PF3D7_1135100	6609	17816	1626	4883	100	408
PF3D7_0903600	12464	11961	2093	6544	3827	26
PF3D7_1419400	15686	8739	6697	7161	1828	791
PF3D7_0704000	13042	11383	6337	6695	10	3376
PF3D7_0517400	11654	12771	7296	4296	62	374
PF3D7_1334000	8443	15982	1092	5330	2021	110
PF3D7_1308900	8792	15633	2645	6147	0	1177
PF3D7_1357400	8706	15719	3718	4988	0	739
PF3D7_1309200	7004	17421	3118	3862	24	366
PF3D7_0906300	2056	22369	221	1831	4	272
PF3D7_1302100	2744	21681	1674	1070	0	36
PF3D7_1147500	9610	14815	4904	4705	1	616
PF3D7_1352400	9415	15010	3082	6331	2	795
PF3D7_0603600	23856	569	4150	7020	12686	182
PF3D7_1020700	10949	13476	7331	3257	361	328
PF3D7_1239900	9860	14565	4298	5562	0	213
PF3D7_0207700	24375	50	12665	3083	8627	8
PF3D7_0303300	1600	22825	360	1240	0	20
PF3D7_1319800	1236	23189	836	400	0	16
PF3D7_0316400	7756	16669	4475	3281	0	361
PF3D7_1125300	12436	11989	8396	4040	0	368
PF3D7_0311400	18335	6090	10572	6150	1613	1295
PF3D7_1359200	3635	20790	2237	756	642	13
PF3D7_1303400	12916	11509	9202	3713	1	677
PF3D7_0516000	12340	12085	8950	3324	66	407
PF3D7_1014000	2732	21693	1763	637	332	4
PF3D7_1031800	5926	18499	2845	2761	320	101
PF3D7_1328200	24363	62	6429	5888	12046	10
PF3D7_0713100	21724	2701	5292	8710	7722	50
PF3D7_1450200	1230	23195	540	628	62	45
PF3D7_1031500	11358	13067	8030	2835	493	325
PF3D7_1008900	1466	22959	716	680	70	30
PF3D7_1421900	6383	18042	262	6008	113	52
PF3D7_0309000	11298	13127	4708	5210	1380	142
PF3D7_0619100	8965	15460	828	4724	3413	39
PF3D7_1031400	10846	13579	5577	4810	459	415
PF3D7_1216200	24378	47	1454	3258	19666	3
PF3D7_0928500	2906	21519	1027	1736	143	25
PF3D7_1421100	13849	10576	8952	4897	0	1322
PF3D7_1117000	12512	11913	7492	4656	364	490
PF3D7_1336200	9254	15171	3747	2037	3470	110
PF3D7_0629900	2530	21895	1258	1107	165	34
PF3D7_1349100	11707	12718	1018	4089	6600	14
PF3D7_1105900	2650	21775	648	2001	1	56
PF3D7_0413800	5673	18752	4146	1527	0	43
PF3D7_1006600	3068	21357	2805	263	0	22
PF3D7_0622400	1585	22840	1277	308	0	40
PF3D7_1017100	4268	20157	2890	1378	0	111
PF3D7_1320900	1237	23188	380	743	114	16
PF3D7_1024400	2618	21807	439	2077	102	235
PF3D7_1440500	2512	21913	773	1739	0	131
PF3D7_1139600	6690	17735	1041	5646	3	531
PF3D7_1323100	3780	20645	3523	242	15	12
PF3D7_1304500	1603	22822	268	1335	0	69
PF3D7_1417800	8593	15832	6577	2016	0	54
PF3D7_0716600	13912	10513	9337	4064	511	116
PF3D7_1454600	3697	20728	3088	609	0	54
PF3D7_1340600	5309	19116	1433	3876	0	423
PF3D7_1437600	6470	17955	3088	3381	1	466
PF3D7_1359900	15665	8760	10923	4742	0	1248
PF3D7_0102600	8792	15633	2155	6375	263	253
PF3D7_1025200	9677	14748	8910	767	0	82
PF3D7_0402300	14802	9623	8681	6110	11	4596
PF3D7_0512200	8296	16129	2577	5718	1	426
PF3D7_1412100	5313	19112	1772	3541	0	377
PF3D7_0821400	2092	22333	660	1393	39	37
PF3D7_0408400	2322	22103	604	1411	307	72
PF3D7_0706700	5892	18533	2800	3092	0	299
PF3D7_0503400	420	24005	130	242	48	3
PF3D7_1122500	10626	13799	5890	4735	1	681
PF3D7_1139700	2776	21649	1264	1511	1	133
PF3D7_0304600	19459	4966	16112	3347	0	273
PF3D7_0903100	2189	22236	152	1948	89	58
PF3D7_1408900	1562	22863	696	865	1	56
PF3D7_0523200	8712	15713	3173	5486	53	711
PF3D7_1241400	11138	13287	4704	6420	14	1261
PF3D7_1107800	24060	365	4744	8730	10586	21
PF3D7_1423700	9855	14570	2350	7502	3	862
PF3D7_0409200	4749	19676	3247	1501	1	104
PF3D7_1438100	3566	20859	1594	959	1013	35
PF3D7_1329200	3857	20568	672	2404	781	59
PF3D7_0814200	2586	21839	279	2306	1	27
PF3D7_0307900	24409	16	21126	1794	1489	0
PF3D7_1202200	3421	21004	378	3043	0	80
PF3D7_0210000	960	23465	249	711	0	3
PF3D7_1350900	8071	16354	4447	3390	234	154
PF3D7_1455900	5100	19325	1658	2058	1384	7
PF3D7_1473500	4807	19618	678	4111	18	497
PF3D7_0410800	16116	8309	11268	4847	1	1373
PF3D7_1035700	18633	5792	13298	3833	1502	474
PF3D7_0323400	11793	12632	7846	3947	0	386
PF3D7_0915300	5284	19141	2272	3008	4	466
PF3D7_1368400	4860	19565	1652	2296	912	5
PF3D7_0606500	6055	18370	1282	3164	1609	81
PF3D7_0528300	5198	19227	2216	2982	0	338
PF3D7_0108700	22570	1855	18094	4147	329	315
PF3D7_1452100	5731	18694	5334	396	1	79
PF3D7_1456500	9970	14455	3377	6590	3	1312
PF3D7_1404800	12155	12270	6609	5545	1	941
PF3D7_1443700	13070	11355	260	2081	10729	15
PF3D7_1132600	4112	20313	2389	1681	42	166
PF3D7_1316900	6664	17761	1836	4827	1	482
PF3D7_1204600	5891	18534	4412	1479	0	152
PF3D7_0520400	3924	20501	324	3600	0	70
PF3D7_0907200	8933	15492	2687	6246	0	933
PF3D7_0816700	2872	21553	2388	362	122	16
PF3D7_0531200	964	23461	113	851	0	36
PF3D7_1124600	2576	21849	1055	1520	1	76
PF3D7_0921100	4310	20115	1931	1205	1174	48
PF3D7_0710000	24409	16	11014	7844	5551	0
PF3D7_1014300	12636	11789	8082	4487	67	904
PF3D7_0217800	2087	22338	1583	504	0	4
PF3D7_1347300	3011	21414	1237	1253	521	22
PF3D7_0606000	8362	16063	1444	6918	0	1738
PF3D7_1426700	8297	16128	3188	5108	1	250
PF3D7_0504200	12945	11480	2841	5144	4962	78
PF3D7_1462600	3522	20903	717	2071	734	98
PF3D7_1408300	5204	19221	681	4296	227	72
PF3D7_1422500	6187	18238	1457	4161	569	27
PF3D7_1427900	3474	20951	821	2653	0	29
PF3D7_0519800	24409	16	5415	2966	16028	0
PF3D7_0318100	2876	21549	1671	1203	2	51
PF3D7_1359400	3772	20653	1003	2499	270	53
PF3D7_1214800	5210	19215	2779	1595	836	13
PF3D7_0414200	15383	9042	1126	4947	9310	7
PF3D7_1236500	1887	22538	109	1778	0	120
PF3D7_1360200	23184	1241	1035	2830	19319	3
PF3D7_0219600	6047	18378	3475	2572	0	213
PF3D7_1203900	3189	21236	1592	992	605	1
