gene_id	c_exc_s	c_inc_s	c_missing	c_het_calls	c_stop_codon	c_unq_h
PF3D7_0408000	6109	33981	446	5663	0	99
PF3D7_1450900	8182	31908	5466	2685	31	226
PF3D7_1357000	33090	7000	28806	4284	0	3
PF3D7_1004100	10734	29356	2441	8285	8	915
PF3D7_0526800	4519	35571	1000	3519	0	185
PF3D7_1136100	6964	33126	3122	3841	1	443
PF3D7_1013500	10043	30047	2827	7202	14	670
PF3D7_0315200	27818	12272	23634	4184	0	849
PF3D7_1213600	368	39722	212	156	0	4
PF3D7_1368900	6963	33127	5050	1898	15	216
PF3D7_0828900	2802	37288	1817	981	4	57
PF3D7_0102200	38696	1394	36221	2475	0	147
PF3D7_0819500	5440	34650	2045	3394	1	51
PF3D7_0509500	27345	12745	23459	3886	0	99
PF3D7_1108300	3277	36813	3036	241	0	29
PF3D7_1121700	8840	31250	5462	3378	0	165
PF3D7_1452000	33536	6554	29239	4297	0	923
PF3D7_0525500	25492	14598	19282	6209	1	1551
PF3D7_1222100	5758	34332	3460	2298	0	143
PF3D7_1247100	2193	37897	695	1498	0	154
PF3D7_0502100	2120	37970	210	1910	0	117
PF3D7_0934200	5391	34699	1261	4130	0	30
PF3D7_0602200	5425	34665	4113	1312	0	62
PF3D7_1446500	29505	10585	24024	5481	0	2528
PF3D7_0526200	9782	30308	2619	7163	0	427
PF3D7_1359200	3990	36100	3046	944	0	88
PF3D7_1009600	21497	18593	14649	6848	0	181
PF3D7_1467900	14044	26046	5292	8752	0	804
PF3D7_1202300	22225	17865	12829	9381	15	4748
PF3D7_1345700	7820	32270	6121	1699	0	148
PF3D7_1130700	22548	17542	18556	3992	0	1418
PF3D7_1408700	23253	16837	14319	8933	1	6452
PF3D7_0501700	10446	29644	3284	7161	1	248
PF3D7_1121500	8857	31233	5505	3309	43	174
PF3D7_0210600	5388	34702	3630	1758	0	99
PF3D7_1348000	15312	24778	7973	7339	0	1337
PF3D7_0109200	3849	36241	3004	845	0	41
PF3D7_0926900	2091	37999	984	1096	11	54
PF3D7_1252100	22808	17282	16093	6715	0	1731
PF3D7_0422800	14511	25579	4572	9938	1	263
PF3D7_0103100	22842	17248	15353	7485	4	1550
PF3D7_1423300	8407	31683	6123	2282	2	151
PF3D7_0914800	6147	33943	315	5832	0	22
PF3D7_0509400	32404	7686	17573	6149	8682	2097
PF3D7_0211400	4253	35837	3356	897	0	65
PF3D7_1467400	8827	31263	5392	3435	0	80
PF3D7_0723900	12624	27466	4461	8162	1	845
PF3D7_1401500	2275	37815	829	1446	0	19
PF3D7_1351000	15016	25074	6124	8892	0	1839
PF3D7_1303500	22009	18081	13974	8035	0	1849
PF3D7_0106000	20549	19541	14040	6509	0	487
PF3D7_1423100	5723	34367	3389	2332	2	206
PF3D7_1427600	14427	25663	12248	2179	0	88
PF3D7_0934500	2565	37525	1898	667	0	55
PF3D7_1309500	2236	37854	851	1385	0	99
PF3D7_1320300	6493	33597	1246	5247	0	315
PF3D7_0213200	1064	39026	500	563	1	58
PF3D7_0309200	35378	4712	31559	3819	0	1422
PF3D7_0405000	8168	31922	2481	5686	1	262
PF3D7_1420000	16158	23932	9618	6536	4	262
PF3D7_0718900	9608	30482	2700	6902	6	86
PF3D7_0932900	1441	38649	237	1204	0	90
PF3D7_1246300	12237	27853	5027	7210	0	428
PF3D7_1221400	13512	26578	5755	7755	2	273
PF3D7_1349200	14693	25397	8003	6689	1	427
PF3D7_0507000	3410	36680	2964	445	1	32
PF3D7_1134800	4793	35297	3062	1731	0	71
PF3D7_1110900	7164	32926	1315	5845	4	416
PF3D7_1311100	10043	30047	5383	4660	0	325
PF3D7_1456600	2992	37098	1094	1898	0	79
PF3D7_1114500	4014	36076	1205	2800	9	273
PF3D7_0417100	3798	36292	1713	2084	1	29
PF3D7_0423500	2574	37516	1348	1223	3	34
PF3D7_1028600	1445	38645	711	734	0	78
PF3D7_1223000	3565	36525	1600	1965	0	49
PF3D7_0830800	27400	12690	19390	7968	42	4335
PF3D7_1320200	4948	35142	1557	3357	34	248
PF3D7_0504700	39939	151	39738	201	0	74
PF3D7_0522500	2608	37482	1296	1312	0	39
PF3D7_1133300	2257	37833	1611	646	0	56
PF3D7_1429200	14698	25392	8897	5801	0	666
PF3D7_1476500	5376	34714	617	4758	1	295
PF3D7_0205200	2092	37998	1022	1070	0	106
PF3D7_0311100	18505	21585	11867	6638	0	490
PF3D7_0817100	12245	27845	6721	5523	1	472
PF3D7_1138700	19031	21059	11351	7679	1	1594
PF3D7_0704300	36209	3881	33906	2303	0	577
PF3D7_1408000	10049	30041	4788	5261	0	191
PF3D7_1102700	1831	38259	331	1500	0	58
PF3D7_0106500	19639	20451	9002	10629	8	1651
PF3D7_1233100	1897	38193	1427	470	0	54
PF3D7_1010300	5013	35077	1408	3605	0	31
PF3D7_0211800	5392	34698	3497	1895	0	116
PF3D7_1021800	31465	8625	27904	3561	0	557
PF3D7_1362900	36412	3678	33281	3131	0	501
PF3D7_0803200	11284	28806	3502	7782	0	418
PF3D7_0517700	12459	27631	10992	1466	1	46
PF3D7_0824600	1895	38195	781	1114	0	76
PF3D7_1409700	12809	27281	3127	9681	1	780
PF3D7_1206900	8806	31284	4612	4191	3	463
PF3D7_1357200	10512	29578	7135	3374	3	287
PF3D7_0810800	9570	30520	3007	6563	0	129
PF3D7_1248100	10885	29205	6469	4416	0	250
PF3D7_0705900	1685	38405	1203	482	0	42
PF3D7_0702600	1579	38511	125	1447	7	45
PF3D7_0932500	6939	33151	2988	3949	2	265
PF3D7_0110500	38330	1760	36984	1346	0	435
PF3D7_1001600	13368	26722	5471	7897	0	338
PF3D7_0501100	9314	30776	3677	5637	0	74
PF3D7_1031100	1492	38598	580	912	0	113
PF3D7_0803600	21656	18434	13525	8131	0	1196
PF3D7_1215400	8264	31826	4397	3867	0	368
PF3D7_1127700	6241	33849	2853	3388	0	298
PF3D7_0410000	32841	7249	29087	3754	0	376
PF3D7_1037200	7898	32192	2601	5294	3	287
PF3D7_0412300	13312	26778	2511	10794	7	385
PF3D7_1365700	3194	36896	500	2694	0	105
PF3D7_1243900	23985	16105	18279	5706	0	615
PF3D7_0502400	12371	27719	3727	8643	1	715
PF3D7_1362000	1547	38543	297	1250	0	91
PF3D7_0801400	4252	35838	322	3930	0	16
PF3D7_1319300	16446	23644	10760	5684	2	394
PF3D7_1356100	12014	28076	4690	7323	1	748
PF3D7_1232000	8453	31637	4897	3556	0	190
PF3D7_1225500	7036	33054	3086	3950	0	183
PF3D7_0306100	7110	32980	1014	6093	3	582
PF3D7_1014100	17304	22786	9257	8047	0	905
PF3D7_0114800	10701	29389	2300	8310	91	138
PF3D7_0709900	24372	15718	17470	6902	0	1440
PF3D7_1227100	12070	28020	5081	6989	0	537
PF3D7_0719100	3536	36554	2934	602	0	42
PF3D7_0624600	21597	18493	14974	6616	7	917
PF3D7_1408100	6132	33958	3644	2487	1	160
PF3D7_1201300	6247	33843	806	5441	0	19
PF3D7_0412100	6284	33806	1815	4469	0	136
PF3D7_1335700	12100	27990	4868	7232	0	604
PF3D7_0619300	20980	19110	11704	9220	56	3438
PF3D7_0728000	2460	37630	1669	791	0	25
PF3D7_1231800	25803	14287	18738	7064	1	1280
PF3D7_1124400	2404	37686	429	1975	0	43
PF3D7_1311900	8085	32005	6820	1264	1	43
PF3D7_0903300	19506	20584	9009	10305	192	5940
PF3D7_1432600	14887	25203	10361	4525	1	562
PF3D7_1434800	2507	37583	2092	415	0	28
PF3D7_1120300	9454	30636	3677	5777	0	151
PF3D7_0801500	6026	34064	3227	2798	1	194
PF3D7_0919500	12772	27318	5335	7052	385	295
PF3D7_1029500	2834	37256	1583	1250	1	94
PF3D7_0109100	12822	27268	10031	2790	1	258
PF3D7_1447000	4480	35610	2662	1818	0	15
PF3D7_1208100	33654	6436	24029	9625	0	1519
PF3D7_1464600	19226	20864	13241	5982	3	757
PF3D7_0813200	5995	34095	4038	1957	0	88
PF3D7_1225000	15362	24728	6501	8860	1	1264
PF3D7_0703100	2613	37477	1428	1184	1	34
PF3D7_0515000	19224	20866	10877	7663	684	417
PF3D7_0907100	16890	23200	8203	8634	53	2397
PF3D7_0220000	39625	465	39054	570	1	188
PF3D7_1460600	2665	37425	740	1924	1	17
PF3D7_1223900	1295	38795	765	529	1	37
PF3D7_0936000	28055	12035	976	8846	18233	61
PF3D7_1024600	8215	31875	5913	2302	0	127
PF3D7_1103700	1317	38773	348	969	0	43
PF3D7_1218800	6589	33501	1274	5314	1	60
PF3D7_1366500	1659	38431	161	1498	0	33
PF3D7_0214200	3447	36643	2900	546	1	35
PF3D7_0528800	8976	31114	1218	7757	1	341
PF3D7_1029800	5514	34576	2805	2709	0	136
PF3D7_1312450	3606	36484	303	3298	5	61
PF3D7_1317200	23181	16909	16119	7056	6	2173
PF3D7_1022700	1553	38537	1173	380	0	22
PF3D7_1006600	2651	37439	2346	305	0	30
PF3D7_1241600	8701	31389	1652	7049	0	182
PF3D7_0301900	14146	25944	7868	6277	1	131
PF3D7_0922400	11272	28818	7962	3310	0	264
PF3D7_0628700	7764	32326	1652	6111	1	268
PF3D7_1440000	18933	21157	10315	8618	0	2362
PF3D7_1005500	18211	21879	10085	8123	3	925
PF3D7_1102400	12792	27298	2712	10080	0	447
PF3D7_1025600	653	39437	396	257	0	12
PF3D7_0816500	2577	37513	1787	790	0	18
PF3D7_0219500	3262	36828	1074	2188	0	100
PF3D7_0111300	13661	26429	5785	7876	0	547
PF3D7_0417400	38328	1762	36922	1406	0	1210
PF3D7_0109950	8837	31253	3369	5468	0	73
PF3D7_0924900	6146	33944	1185	4955	6	89
PF3D7_1027500	3418	36672	3186	232	0	23
PF3D7_0914200	5933	34157	3481	2452	0	65
PF3D7_0627500	5320	34770	2209	3111	0	20
PF3D7_0620000	28405	11685	25194	3211	0	145
PF3D7_1467000	10607	29483	1944	8662	1	738
PF3D7_1235200	10739	29351	6664	4075	0	350
PF3D7_0315000	2947	37143	2080	867	0	34
PF3D7_1445900	4980	35110	1725	3254	1	44
PF3D7_1109400	9162	30928	4886	4275	1	220
PF3D7_1360800	15120	24970	10576	4544	0	426
PF3D7_0720300	5217	34873	317	4894	6	45
PF3D7_1366300	28717	11373	21697	6984	36	3556
PF3D7_0823100	8824	31266	1564	7260	0	170
PF3D7_0208100	22297	17793	12487	9809	1	1365
PF3D7_1331100	18643	21447	12201	6441	1	436
PF3D7_0918900	36443	3647	34952	1491	0	170
PF3D7_0205800	1099	38991	764	335	0	9
PF3D7_1124800	2827	37263	2004	823	0	66
PF3D7_0530500	11061	29029	3382	7671	8	708
PF3D7_1136900	17403	22687	9257	8146	0	1197
PF3D7_0414200	9560	30530	1903	7657	0	32
PF3D7_1106000	6720	33370	1328	5392	0	68
PF3D7_0513300	5753	34337	1919	3834	0	48
PF3D7_1236650	332	39758	183	149	0	12
PF3D7_1440800	9197	30893	1758	7439	0	323
PF3D7_1320700	24741	15349	10484	8054	6203	1624
PF3D7_1216100	2309	37781	772	1536	1	86
PF3D7_0933800	8998	31092	2361	6637	0	330
PF3D7_1446100	9574	30516	3733	5838	3	562
PF3D7_1349900	3132	36958	2272	860	0	90
PF3D7_0315500	1096	38994	228	868	0	43
PF3D7_0313300	3184	36906	1934	1250	0	67
PF3D7_1119900	19121	20969	11249	7872	0	1811
PF3D7_0402900	8801	31289	2853	5945	3	92
PF3D7_1456200	12815	27275	7931	4884	0	467
PF3D7_0824200	13641	26449	6120	7521	0	609
PF3D7_0911700	22206	17884	18899	3306	1	366
PF3D7_0722800	9494	30596	8308	1186	0	157
PF3D7_1112400	3252	36838	1154	2098	0	40
PF3D7_1325000	2770	37320	2158	612	0	10
PF3D7_1021600	1489	38601	538	951	0	31
PF3D7_1431300	29631	10459	25572	4059	0	936
PF3D7_1439000	2372	37718	957	1415	0	100
PF3D7_1143400	1552	38538	1065	487	0	8
PF3D7_1001200	5721	34369	2989	2732	0	18
PF3D7_0922700	6603	33487	5379	1221	3	114
PF3D7_1318800	9015	31075	5205	3809	1	43
PF3D7_1333600	22036	18054	16218	5812	6	1114
PF3D7_1242900	1258	38832	522	736	0	33
PF3D7_0609400	4292	35798	2470	1822	0	157
PF3D7_1468500	7479	32611	5823	1656	0	15
PF3D7_1021700	36887	3203	32709	4173	5	2066
PF3D7_0501300	20589	19501	14646	5943	0	365
PF3D7_0831600	26394	13696	18705	7575	114	1952
PF3D7_0501000	6720	33370	2330	4390	0	88
PF3D7_1028700	9465	30625	2138	7327	0	518
PF3D7_1426400	5946	34144	5477	469	0	45
PF3D7_1307000	2014	38076	867	1147	0	107
PF3D7_1420700	12983	27107	7714	5269	0	512
PF3D7_0924600	18828	21262	11599	7228	1	2043
PF3D7_1311300	6257	33833	3428	2829	0	68
PF3D7_0523100	8764	31326	7473	1291	0	93
PF3D7_1336800	2924	37166	1649	1275	0	70
PF3D7_0627700	12713	27377	5397	7316	0	255
PF3D7_1112600	10320	29770	2880	7440	0	431
PF3D7_1206200	15197	24893	12617	2580	0	230
PF3D7_0619700	8444	31646	1355	7089	0	242
PF3D7_1217800	793	39297	407	386	0	26
PF3D7_0909500	8019	32071	5551	2468	0	125
PF3D7_0306000	955	39135	457	497	1	31
PF3D7_0729000	842	39248	400	442	0	42
PF3D7_1460000	5810	34280	1543	4257	10	330
PF3D7_1468700	5135	34955	3988	1146	1	10
PF3D7_0113800	39593	497	39391	198	4	181
PF3D7_1433600	3394	36696	595	2799	0	33
PF3D7_1205600	5573	34517	2422	3149	2	108
PF3D7_0629000	4722	35368	4238	484	0	41
PF3D7_0709600	17252	22838	9286	7964	2	1383
PF3D7_1468600	21425	18665	11447	9977	1	2493
PF3D7_1214100	13658	26432	8373	5284	1	570
PF3D7_1128600	4386	35704	1584	2802	0	317
PF3D7_0517500	21956	18134	16228	5723	5	183
PF3D7_1030700	3932	36158	2344	1588	0	98
PF3D7_0311600	14586	25504	5616	8969	1	427
PF3D7_1432200	14854	25236	6002	8852	0	1161
PF3D7_1143500	16498	23592	7725	8773	0	1001
PF3D7_0615000	3375	36715	1810	1565	0	90
PF3D7_0704100	28790	11300	21881	6809	100	2643
PF3D7_0532600	10651	29439	1204	8215	1232	108
PF3D7_0415500	2861	37229	2106	754	1	38
PF3D7_1427400	9507	30583	8854	652	1	47
PF3D7_1446200	10622	29468	8134	2487	1	132
PF3D7_1308400	34574	5516	30324	4250	0	3090
PF3D7_1248700	25712	14378	18988	6724	0	2906
PF3D7_1425700	4248	35842	2034	2213	1	117
PF3D7_1222600	24138	15952	11952	12185	1	2721
PF3D7_0623500	5301	34789	4129	1171	1	116
PF3D7_1143100	24612	15478	17896	6716	0	2124
PF3D7_0702500	7147	32943	912	6214	21	134
PF3D7_1465500	8934	31156	4680	4254	0	521
PF3D7_1123400	5115	34975	3132	1983	0	89
PF3D7_0827300	28195	11895	23386	4807	2	622
PF3D7_0108600	5071	35019	2460	2610	1	209
PF3D7_1002900	1937	38153	1454	483	0	32
PF3D7_0501400	39692	398	39146	546	0	54
PF3D7_0610600	4454	35636	2847	1607	0	42
PF3D7_0916800	422	39668	248	174	0	18
PF3D7_0811800	9993	30097	4077	5916	0	251
PF3D7_0701900	31609	8481	26515	4290	804	1589
PF3D7_1137600	8954	31136	923	8031	0	688
PF3D7_0203600	9852	30238	951	8901	0	358
PF3D7_0205100	16938	23152	10433	6494	11	579
PF3D7_1349400	12209	27881	6931	5268	10	178
PF3D7_1458500	15784	24306	5733	10043	8	2086
PF3D7_1243100	3224	36866	1880	1344	0	131
PF3D7_0417700	5332	34758	2573	2755	4	166
PF3D7_0827600	32682	7408	29015	3667	0	1108
PF3D7_1450000	3719	36371	1998	1721	0	50
PF3D7_1126900	9769	30321	984	8785	0	17
PF3D7_0612500	4423	35667	4056	367	0	41
PF3D7_0714500	7383	32707	3800	3583	0	122
PF3D7_1421500	1425	38665	819	502	104	38
PF3D7_1202900	921	39169	419	502	0	7
PF3D7_1141200	1884	38206	1552	331	1	30
PF3D7_0907500	2997	37093	2148	849	0	43
PF3D7_1118000	5033	35057	576	4457	0	26
PF3D7_0928600	5715	34375	425	5289	1	40
PF3D7_1363400	12696	27394	2930	9765	1	753
PF3D7_1404800	19582	20508	11650	7931	1	1299
PF3D7_0829200	1866	38224	948	918	0	11
PF3D7_1429800	23744	16346	14769	8975	0	325
PF3D7_0921200	19374	20716	11593	7777	4	1784
PF3D7_1205300	6276	33814	3063	3213	0	201
PF3D7_1038100	13681	26409	6114	7563	4	599
PF3D7_1327600	656	39434	220	436	0	13
PF3D7_1435500	3497	36593	1590	1906	1	95
PF3D7_0219900	7680	32410	1229	6450	1	101
PF3D7_0704200	25949	14141	19580	6369	0	772
PF3D7_1018100	8711	31379	4746	3965	0	227
PF3D7_0717100	26475	13615	22422	4053	0	268
PF3D7_1016300	24598	15492	21549	3049	0	68
PF3D7_0902300	7138	32952	4084	3052	2	195
PF3D7_1004800	12161	27929	1638	10523	0	302
PF3D7_1351600	10063	30027	7192	2871	0	95
PF3D7_0925700	4241	35849	2804	1437	0	20
PF3D7_0829600	10355	29735	492	9863	0	208
PF3D7_0612300	1286	38804	861	425	0	34
PF3D7_0207200	3129	36961	2840	289	0	32
PF3D7_1127400	2102	37988	1205	890	7	76
PF3D7_1033700	10653	29437	7522	3130	1	109
PF3D7_0821600	10838	29252	1974	8864	0	445
PF3D7_0715100	8388	31702	8059	329	0	57
PF3D7_1454700	8950	31140	7500	1450	0	96
PF3D7_0610900	12712	27378	8171	4540	1	362
PF3D7_1314000	11022	29068	4858	6164	0	728
PF3D7_1415100	12625	27465	8111	4513	1	278
PF3D7_1227700	11641	28449	3968	7673	0	265
PF3D7_0815900	7276	32814	3373	3902	1	343
PF3D7_0812900	20934	19156	15729	5191	14	457
PF3D7_1252600	7251	32839	1059	6192	0	60
PF3D7_1228500	3263	36827	1982	1273	8	103
PF3D7_0513400	7810	32280	3778	4032	0	48
PF3D7_1468100	24088	16002	17071	7011	6	1618
PF3D7_1463900	12844	27246	5986	6857	1	573
PF3D7_0419100	2357	37733	982	1375	0	102
PF3D7_0528000	3255	36835	2513	742	0	34
PF3D7_0623900	6446	33644	4813	1633	0	70
PF3D7_0919300	1914	38176	935	979	0	46
PF3D7_0528900	4467	35623	3470	997	0	133
PF3D7_1237300	3860	36230	2026	1834	0	118
PF3D7_1351900	20471	19619	14411	6057	3	215
PF3D7_1347800	5013	35077	3704	1302	7	96
PF3D7_1250100	30646	9444	25474	5172	0	1866
PF3D7_1331200	7108	32982	1870	5237	1	221
PF3D7_1322200	20275	19815	10923	9352	0	4244
PF3D7_1442800	7309	32781	3518	3790	1	301
PF3D7_0817400	16382	23708	12405	3977	0	351
PF3D7_1115100	8255	31835	4051	4203	1	132
PF3D7_1335500	7482	32608	4435	3047	0	57
PF3D7_0417900	15268	24822	5652	9616	0	702
PF3D7_0926400	5946	34144	2674	3272	0	193
PF3D7_1012100	4001	36089	2918	1082	1	132
PF3D7_1304000	10100	29990	4232	5867	1	583
PF3D7_0910600	4009	36081	2832	1177	0	50
PF3D7_1033300	2591	37499	1789	801	1	24
PF3D7_0502600	11554	28536	1798	9753	3	985
PF3D7_1011700	3375	36715	1340	2035	0	226
PF3D7_0934300	1331	38759	525	681	125	38
PF3D7_1201400	22593	17497	13901	8690	2	2517
PF3D7_1203400	29321	10769	24318	5002	1	793
PF3D7_0611800	30023	10067	25135	4888	0	1502
PF3D7_0529000	15067	25023	7077	7990	0	164
PF3D7_1245200	23860	16230	19265	4595	0	1195
PF3D7_1362100	3565	36525	1595	1970	0	75
PF3D7_0604000	16078	24012	6570	9506	2	1613
PF3D7_1145300	1512	38578	910	602	0	55
PF3D7_0804800	1314	38776	729	585	0	46
PF3D7_1405800	11613	28477	1446	10167	0	938
PF3D7_0213300	1082	39008	765	317	0	14
PF3D7_1318300	26630	13460	20339	6290	1	1961
PF3D7_1420500	17487	22603	10926	6561	0	545
PF3D7_0216800	36323	3767	34795	1528	0	664
PF3D7_0830500	16505	23585	7801	8704	0	769
PF3D7_1419800	5795	34295	2384	3411	0	145
PF3D7_1414900	14027	26063	5525	8502	0	938
PF3D7_1012500	13235	26855	10590	2645	0	126
PF3D7_1247000	3691	36399	2438	1253	0	133
PF3D7_0606100	8942	31148	3967	4974	1	393
PF3D7_0504300	4094	35996	3067	1025	2	106
PF3D7_1477600	40058	32	39940	118	0	10
PF3D7_0303900	4346	35744	3364	982	0	76
PF3D7_1230600	6558	33532	6036	522	0	34
PF3D7_1140300	3576	36514	1331	2245	0	120
PF3D7_1469200	4643	35447	2564	2079	0	114
PF3D7_0929100	4442	35648	2588	1854	0	124
PF3D7_1451500	1332	38758	326	1006	0	77
PF3D7_1112500	8330	31760	1586	6742	2	185
PF3D7_0801900	36946	3144	34792	2116	38	1968
PF3D7_1427300	15516	24574	13769	1747	0	172
PF3D7_1312000	6362	33728	1001	5361	0	222
PF3D7_1412700	18125	21965	10464	7655	6	1918
PF3D7_1247400	2582	37508	1492	1090	0	70
PF3D7_1303700	13072	27018	4128	8944	0	1281
PF3D7_1324600	25686	14404	19446	6236	4	635
PF3D7_1420900	5013	35077	3666	1347	0	76
PF3D7_0322900	5587	34503	4422	1165	0	16
PF3D7_0612100	17728	22362	13814	3912	2	153
PF3D7_1132800	3276	36814	857	2419	0	39
PF3D7_1369500	11526	28564	7040	4485	1	393
PF3D7_1403000	25193	14897	20396	4797	0	357
PF3D7_0311200	18113	21977	11334	6779	0	1022
PF3D7_0808300	9442	30648	1231	8211	0	43
PF3D7_1353200	2290	37800	1135	1155	0	82
PF3D7_0507400	1294	38796	749	545	0	36
PF3D7_1314400	792	39298	329	463	0	40
PF3D7_1225600	11262	28828	6789	4473	0	306
PF3D7_0306400	9455	30635	7964	1491	0	111
PF3D7_0212100	33695	6395	30211	3481	3	953
PF3D7_1245600	25271	14819	19268	6003	0	2925
PF3D7_0805300	13007	27083	6892	6115	0	631
PF3D7_1146200	1750	38340	356	1394	0	110
PF3D7_0111700	606	39484	237	369	0	19
PF3D7_1221100	6388	33702	1608	4780	0	135
PF3D7_1028900	2827	37263	481	2332	14	193
PF3D7_1404700	9984	30106	879	9105	0	281
PF3D7_1104200	22883	17207	15464	7419	0	555
PF3D7_1235100	4006	36084	774	3232	0	17
PF3D7_0630000	7353	32737	3143	4209	1	89
PF3D7_0810400	5260	34830	721	4539	0	171
PF3D7_0616900	12924	27166	5797	7126	1	1015
PF3D7_1327700	1996	38094	1174	819	3	62
PF3D7_1425600	40056	34	22317	6439	11300	10
PF3D7_1307700	10491	29599	2172	8319	0	1288
PF3D7_1030000	6709	33381	6258	449	2	40
PF3D7_0626000	13559	26531	3957	9602	0	1372
PF3D7_0931100	13162	26928	8005	5157	0	375
PF3D7_0531000	10298	29792	3779	6519	0	534
PF3D7_1365100	3767	36323	3274	493	0	25
PF3D7_1346000	6633	33457	2111	4520	2	511
PF3D7_0716200	19926	20164	15200	4726	0	575
PF3D7_0107100	5191	34899	1359	3832	0	215
PF3D7_0709500	5532	34558	3953	1578	1	35
PF3D7_1327400	6378	33712	282	6096	0	124
PF3D7_0828500	3459	36631	1277	2182	0	109
PF3D7_0213700	1106	38984	619	486	1	13
PF3D7_1468300	2521	37569	858	1663	0	106
PF3D7_0607900	7927	32163	3834	4090	3	415
PF3D7_1355700	9912	30178	3013	6897	2	941
PF3D7_1339800	710	39380	489	221	0	12
PF3D7_0312800	2607	37483	2210	397	0	12
PF3D7_0212500	27204	12886	22447	4757	0	3856
PF3D7_0919400	3969	36121	2228	1740	1	182
PF3D7_1035600	13360	26730	9697	3525	138	159
PF3D7_0610100	4792	35298	2152	2639	1	113
PF3D7_1460200	2438	37652	383	2034	21	210
PF3D7_0613400	3082	37008	2538	544	0	38
PF3D7_1034600	10320	29770	2612	7708	0	173
PF3D7_1342800	8483	31607	7244	1239	0	65
PF3D7_1476300	16408	23682	6746	8095	1567	453
PF3D7_1471200	9648	30442	6315	3333	0	58
PF3D7_1461900	13514	26576	8338	5173	3	554
PF3D7_1472100	3624	36466	1884	1740	0	128
PF3D7_0624900	8537	31553	5694	2843	0	175
PF3D7_0605900	3154	36936	2269	885	0	19
PF3D7_1025200	16218	23872	15195	1023	0	88
PF3D7_1139600	10553	29537	2106	8439	8	629
PF3D7_1203700	6176	33914	3455	2720	1	25
PF3D7_1026900	3329	36761	1818	1510	1	88
PF3D7_0423800	6169	33921	2168	4001	0	187
PF3D7_0711200	16353	23737	5982	10370	1	1518
PF3D7_1228300	29087	11003	25178	3908	1	208
PF3D7_0218600	21074	19016	11383	9691	0	2881
PF3D7_1320800	8727	31363	6084	2642	1	153
PF3D7_1123500	20027	20063	14963	5064	0	416
PF3D7_0618800	11628	28462	2911	8717	0	555
PF3D7_1322700	5855	34235	3700	2154	1	144
PF3D7_1212000	1492	38598	543	949	0	72
PF3D7_1309100	1228	38862	641	587	0	29
PF3D7_1311200	7265	32825	5263	2002	0	165
PF3D7_1409900	10042	30048	3868	6174	0	279
PF3D7_1231900	11847	28243	3921	7923	3	603
PF3D7_0902600	17183	22907	9696	7485	2	400
PF3D7_0502800	1915	38175	204	1711	0	56
PF3D7_1252800	6828	33262	1264	5563	1	262
PF3D7_0305000	3733	36357	1782	1951	0	152
PF3D7_0923900	2987	37103	1918	1069	0	25
PF3D7_1146100	3433	36657	1680	1753	0	101
PF3D7_1464700	8869	31221	5975	2893	1	44
PF3D7_0609300	18447	21643	11949	6497	1	628
PF3D7_1360700	13513	26577	6155	7349	9	626
PF3D7_0620100	515	39575	116	399	0	25
PF3D7_0805000	3260	36830	1989	1271	0	37
PF3D7_1405400	13567	26523	5968	7594	5	932
PF3D7_1036000	16613	23477	14001	2612	0	108
PF3D7_0721500	12679	27411	3844	8832	3	494
PF3D7_0309700	7557	32533	2998	4536	23	412
PF3D7_0322400	15466	24624	8369	7074	23	645
PF3D7_0423200	2368	37722	223	2144	1	36
PF3D7_1127200	1441	38649	1115	325	1	21
PF3D7_0603000	16404	23686	8143	8261	0	308
PF3D7_1221300	8572	31518	2090	6452	30	404
PF3D7_0927900	9781	30309	3037	6744	0	35
PF3D7_1361700	3833	36257	2778	1024	31	82
PF3D7_0415400	2184	37906	1703	481	0	26
PF3D7_1409100	16261	23829	10284	5977	0	846
PF3D7_1237100	39439	651	38982	457	0	460
PF3D7_0628100	29913	10177	25398	4515	0	2010
PF3D7_1240000	9917	30173	7300	2617	0	132
PF3D7_0903000	1853	38237	124	1729	0	79
PF3D7_1469000	2687	37403	692	1994	1	91
PF3D7_0817600	16008	24082	9532	6473	3	770
PF3D7_1210500	5358	34732	1960	3396	2	246
PF3D7_1405600	3047	37043	879	2168	0	30
PF3D7_1323600	5767	34323	4892	875	0	89
PF3D7_0627200	7384	32706	4015	3369	0	67
PF3D7_1029700	15014	25076	10005	5009	0	344
PF3D7_0717500	5662	34428	4167	1495	0	24
PF3D7_0730200	6730	33360	1377	5353	0	311
PF3D7_0936700	11045	29045	7465	3403	177	254
PF3D7_1442900	30294	9796	20862	6792	2640	2061
PF3D7_0416300	13638	26452	10346	3292	0	358
PF3D7_0402000	14689	25401	5984	8705	0	627
PF3D7_0301100	5616	34474	813	4611	192	174
PF3D7_0529900	4615	35475	3811	803	1	29
PF3D7_0422600	6139	33951	2537	3602	0	34
PF3D7_0526600	40008	82	39919	89	0	53
PF3D7_1306400	4273	35817	2069	2204	0	29
PF3D7_0531100	19872	20218	9986	9874	12	3776
PF3D7_1431200	22250	17840	15072	7178	0	1690
PF3D7_1355100	14222	25868	12433	1789	0	83
PF3D7_1206800	7560	32530	3398	4161	1	328
PF3D7_1038900	2667	37423	795	1760	112	36
PF3D7_0212000	8501	31589	2789	5712	0	90
PF3D7_0731200	2130	37960	1056	1074	0	107
PF3D7_1212300	12035	28055	5857	6177	1	596
