gene_id	c_exc_s	c_inc_s	c_missing	c_het_calls	c_stop_codon	c_unq_h
PF3D7_1117200	14173	10253	9985	4182	6	1083
PF3D7_0913500	2782	21644	1498	1284	0	98
PF3D7_1022600	7133	17293	4231	2902	0	226
PF3D7_0217000	9517	14909	3629	5887	1	434
PF3D7_0318300	14737	9689	9792	4945	0	419
PF3D7_0503100	4992	19434	851	4141	0	376
PF3D7_1308700	11865	12561	8959	2905	1	294
PF3D7_0524100	12582	11844	2723	9858	1	1100
PF3D7_0623800	12532	11894	5517	7013	2	1853
PF3D7_0416100	9123	15303	5490	3633	0	185
PF3D7_0908600	4116	20310	1450	2666	0	293
PF3D7_1018600	14241	10185	8869	5372	0	1118
PF3D7_1322100	12888	11538	6959	5929	0	1428
PF3D7_1329200	3044	21382	672	2371	1	109
PF3D7_1464700	5060	19366	2976	2084	0	45
PF3D7_1463700	3643	20783	2834	801	8	102
PF3D7_1467000	7131	17295	1087	6043	1	581
PF3D7_0111400	2887	21539	1027	1859	1	197
PF3D7_0303900	2466	21960	1747	719	0	74
PF3D7_0906500	5831	18595	447	5384	0	202
PF3D7_1117900	13609	10817	9878	3731	0	1231
PF3D7_1111400	1307	23119	658	649	0	69
PF3D7_1136600	10702	13724	5417	5285	0	1102
PF3D7_0808200	9985	14441	5261	4724	0	103
PF3D7_0825400	1472	22954	1025	447	0	33
PF3D7_1352900	9992	14434	3492	6500	0	1675
PF3D7_1032900	11297	13129	4848	6448	1	1651
PF3D7_1409200	2151	22275	999	1150	2	127
PF3D7_0108400	3758	20668	1710	2045	3	74
PF3D7_1006200	2559	21867	2195	355	9	5
PF3D7_1209300	19920	4506	18543	1377	0	548
PF3D7_0513200	20621	3805	17661	2960	0	1121
PF3D7_0626600	667	23759	195	454	18	47
PF3D7_0301300	3908	20518	740	3149	19	108
PF3D7_1018800	5028	19398	1475	3553	0	333
PF3D7_1127700	4154	20272	1906	2247	1	237
PF3D7_0805300	7931	16495	3718	4212	1	508
PF3D7_0804700	15721	8705	10846	4875	0	1030
PF3D7_0725200	2384	22042	1625	759	0	12
PF3D7_0802400	8649	15777	4710	3937	2	381
PF3D7_0526500	16342	8084	13133	2734	475	560
PF3D7_0309900	15611	8815	11162	4447	2	809
PF3D7_1335800	3860	20566	1240	2589	31	152
PF3D7_1016700	8806	15620	2802	6003	1	991
PF3D7_1011800	11233	13193	4685	6545	3	764
PF3D7_1411800	5669	18757	730	4936	3	224
PF3D7_1020200	6928	17498	1202	5726	0	435
PF3D7_1019400	1148	23278	964	184	0	6
PF3D7_0930000	5012	19414	3716	1296	0	140
PF3D7_1145300	1010	23416	647	363	0	49
PF3D7_1221300	5840	18586	1348	4462	30	317
PF3D7_1244600	2617	21809	113	2504	0	56
PF3D7_1461100	4683	19743	1117	3555	11	485
PF3D7_0706000	8964	15462	5939	3025	0	128
PF3D7_0511400	7345	17081	390	6955	0	484
PF3D7_1147900	1569	22857	1373	196	0	29
PF3D7_1355800	1520	22906	1304	216	0	27
PF3D7_1244200	12555	11871	9598	2957	0	493
PF3D7_1444200	783	23643	260	523	0	30
PF3D7_1206700	3018	21408	233	2780	5	199
PF3D7_1105900	2651	21775	648	2002	1	56
PF3D7_1026000	7051	17375	1872	5179	0	303
PF3D7_1238200	3597	20829	780	2817	0	140
PF3D7_0311200	11202	13224	6740	4462	0	771
PF3D7_0505700	14980	9446	11599	3379	2	390
PF3D7_0719200	3058	21368	2706	351	1	10
PF3D7_0214500	1946	22480	1118	826	2	108
PF3D7_0912200	5336	19090	1363	3973	0	232
PF3D7_0604200	925	23501	692	233	0	15
PF3D7_0103400	15549	8877	11215	4331	3	1080
PF3D7_1310400	10850	13576	6680	4169	1	685
PF3D7_1219100	12066	12360	6593	5473	0	415
PF3D7_1445300	7522	16904	3454	4068	0	305
PF3D7_0804400	8267	16159	4219	4047	1	289
PF3D7_1475400	18048	6378	13119	4927	2	2688
PF3D7_1367000	961	23465	460	493	8	18
PF3D7_0213100	1254	23172	725	529	0	19
PF3D7_0211100	6717	17709	2936	3781	0	457
PF3D7_1404000	4128	20298	265	3860	3	41
PF3D7_0105900	2503	21923	295	2208	0	181
PF3D7_0916700	2803	21623	974	1828	1	71
PF3D7_0511800	3976	20450	2617	1359	0	83
PF3D7_0810400	4436	19990	1763	2673	0	129
PF3D7_0803800	2182	22244	1492	690	0	32
PF3D7_0928600	3491	20935	204	3285	2	35
PF3D7_1336400	4358	20068	864	3494	0	38
PF3D7_0913100	7163	17263	2593	4570	0	597
PF3D7_0728000	1399	23027	820	579	0	24
PF3D7_1201100	9857	14569	4372	5480	5	305
PF3D7_1345200	3229	21197	415	2813	1	288
PF3D7_1333400	6177	18249	2283	3891	3	70
PF3D7_0704500	14666	9760	9470	5193	3	1161
PF3D7_1435700	4463	19963	1531	2931	1	294
PF3D7_1011200	2127	22299	1150	977	0	36
PF3D7_1347200	4537	19889	2030	2506	1	89
PF3D7_1229300	9664	14762	4263	5400	1	829
PF3D7_1367100	4737	19689	3160	1577	0	176
PF3D7_0720100	2784	21642	626	2158	0	123
PF3D7_1228500	2028	22398	1129	892	7	105
PF3D7_1440200	8708	15718	4555	4153	0	741
PF3D7_1338700	5319	19107	1801	3517	1	212
PF3D7_1318200	2192	22234	810	1382	0	121
PF3D7_1038000	756	23670	394	362	0	9
PF3D7_0826400	6198	18228	3024	3173	1	159
PF3D7_1317600	4286	20140	1545	2741	0	312
PF3D7_0524400	2672	21754	1939	733	0	14
PF3D7_1230800	6160	18266	3860	2300	0	142
PF3D7_0605900	2516	21910	1877	639	0	17
PF3D7_0615700	1318	23108	759	559	0	33
PF3D7_1357100	16418	8008	15675	743	0	4
PF3D7_0309300	23066	1360	22475	591	0	41
PF3D7_1208200	12215	12211	5179	7035	1	3584
PF3D7_1216500	3307	21119	684	2623	0	73
PF3D7_1205500	10463	13963	3616	6836	11	871
PF3D7_1013300	3581	20845	1044	2537	0	353
PF3D7_0414700	5254	19172	1185	4067	2	133
PF3D7_1315400	1844	22582	735	1109	0	56
PF3D7_0314700	12572	11854	8609	3962	1	501
PF3D7_1010800	3776	20650	712	3043	21	67
PF3D7_0702600	1026	23400	56	965	5	36
PF3D7_0715700	1413	23013	1090	323	0	14
PF3D7_1319300	10465	13961	6735	3730	0	311
PF3D7_1230500	3738	20688	2417	1321	0	225
PF3D7_1462500	7906	16520	5212	2692	2	336
PF3D7_0919600	3542	20884	2586	955	1	165
PF3D7_1115900	4468	19958	2669	1799	0	63
PF3D7_0523500	1163	23263	840	323	0	26
PF3D7_0511600	5795	18631	5040	755	0	46
PF3D7_1454200	8044	16382	3462	4582	0	601
PF3D7_0212000	5404	19022	1629	3729	46	67
PF3D7_1413800	2797	21629	452	2345	0	114
PF3D7_1365700	2035	22391	262	1772	1	74
PF3D7_0817600	9793	14633	5316	4476	1	612
PF3D7_1246000	4914	19512	2033	2880	1	148
PF3D7_0311500	269	24157	50	219	0	10
PF3D7_1448900	591	23835	390	201	0	23
PF3D7_0313300	2006	22420	1050	956	0	57
PF3D7_1004500	875	23551	101	774	0	33
PF3D7_0628000	1741	22685	1474	267	0	22
PF3D7_0523200	8642	15784	3173	5468	1	731
PF3D7_1102600	7662	16764	2316	5144	202	173
PF3D7_0828600	2998	21428	866	2125	7	158
PF3D7_0703700	4662	19764	581	4081	0	178
PF3D7_0921600	8325	16101	1783	6344	198	1107
PF3D7_0507900	2639	21787	2436	203	0	31
PF3D7_1403200	5515	18911	916	4599	0	179
PF3D7_0602600	8404	16022	1810	6594	0	617
PF3D7_0810800	6174	18252	1813	4361	0	88
PF3D7_1227600	10599	13827	5327	5272	0	575
PF3D7_0604500	15250	9176	8532	6718	0	1318
PF3D7_1011700	1939	22487	534	1405	0	189
PF3D7_0730800	8397	16029	4557	3840	0	134
PF3D7_1249300	12976	11450	8998	3978	0	498
PF3D7_0422400	1582	22844	1365	216	1	16
PF3D7_0922200	3065	21361	1856	1209	0	27
PF3D7_1417100	2883	21543	298	2584	1	178
PF3D7_0203700	18441	5985	16702	1739	0	192
PF3D7_0410000	21431	2995	19074	2357	0	247
PF3D7_1025700	2339	22087	379	1960	0	70
PF3D7_1138500	7217	17209	2644	4573	0	427
PF3D7_1237300	2972	21454	1762	1210	0	110
PF3D7_1235400	15814	8612	13453	2359	2	403
PF3D7_1354100	1834	22592	359	1469	6	219
PF3D7_0532400	7185	17241	2693	4488	4	169
PF3D7_0314300	2584	21842	1616	968	0	95
PF3D7_0624500	384	24042	41	343	0	6
PF3D7_1315800	2290	22136	851	1439	0	137
PF3D7_1406300	6506	17920	4064	2442	0	197
PF3D7_1318000	809	23617	284	524	1	62
PF3D7_0818100	3816	20610	1696	2119	1	207
PF3D7_1103700	801	23625	173	628	0	32
PF3D7_1466100	7996	16430	4574	3421	1	173
PF3D7_1246600	12374	12052	7997	4375	2	279
PF3D7_0104000	2215	22211	1715	500	0	50
PF3D7_0810600	6399	18027	1422	4969	8	144
PF3D7_0931300	5172	19254	2486	2686	0	156
PF3D7_0532500	8662	15764	966	7642	54	67
PF3D7_0821800	954	23472	337	615	2	11
PF3D7_1205100	6148	18278	3408	2737	3	235
PF3D7_0610900	8831	15595	4473	4357	1	289
PF3D7_0904800	3472	20954	1144	2327	1	47
PF3D7_1433900	12071	12355	3375	8689	7	1517
PF3D7_0721200	9524	14902	3845	5678	1	640
PF3D7_0821600	6820	17606	1073	5746	1	364
PF3D7_1220100	6780	17646	1049	5731	0	242
PF3D7_1129900	6388	18038	1851	4536	1	132
PF3D7_1462300	9681	14745	4928	4752	1	471
PF3D7_0822200	9822	14604	4028	5794	0	1329
PF3D7_1237100	24260	166	24062	198	0	137
PF3D7_1326400	2745	21681	1460	1285	0	91
PF3D7_1332900	10480	13946	7227	3253	0	257
PF3D7_1109100	12139	12287	5642	6497	0	1686
PF3D7_1468800	7745	16681	5106	2638	1	417
PF3D7_1427100	17594	6832	13862	3731	1	374
PF3D7_1304400	3908	20518	754	3147	7	354
PF3D7_0809900	9265	15161	2658	6607	0	486
PF3D7_0405400	15511	8915	11320	4191	0	813
PF3D7_1350700	16079	8347	12606	3471	2	391
PF3D7_0320200	8052	16374	5180	2872	0	242
PF3D7_1335500	4379	20047	2413	1966	0	44
PF3D7_1318400	7252	17174	3115	4137	0	161
PF3D7_0829300	1110	23316	812	298	0	23
PF3D7_1358800	1012	23414	762	250	0	5
PF3D7_0805200	404	24022	83	321	0	21
PF3D7_1359900	15666	8760	10923	4743	0	1248
PF3D7_1356300	2221	22205	1748	473	0	14
PF3D7_0313700	4399	20027	2958	1441	0	97
PF3D7_1405200	924	23502	180	743	1	74
PF3D7_1433800	17951	6475	12286	5664	1	1134
PF3D7_1406500	15913	8513	12165	3748	0	494
PF3D7_0713500	10163	14263	3585	6578	0	984
PF3D7_0508100	12741	11685	8279	4460	2	759
PF3D7_1309800	5210	19216	1475	3735	0	116
PF3D7_1105300	9383	15043	2761	6622	0	332
PF3D7_1412100	5311	19115	1772	3539	0	377
PF3D7_0525600	3111	21315	812	2299	0	201
PF3D7_1327300	13425	11001	9056	4368	1	1020
PF3D7_1361200	13102	11324	7573	5529	0	1432
PF3D7_1432800	6055	18371	2116	3938	1	356
PF3D7_0820000	21349	3077	18941	2407	1	632
PF3D7_0715100	4590	19836	4359	231	0	40
PF3D7_1001600	8179	16247	2978	5201	0	272
PF3D7_0706600	4802	19624	1594	3204	4	490
PF3D7_1218100	3029	21397	1064	1965	0	121
PF3D7_1110600	2369	22057	1803	566	0	55
PF3D7_1366400	17606	6820	14025	3581	0	1076
PF3D7_0901800	4915	19511	948	3967	0	101
PF3D7_1311600	4200	20226	507	3692	1	368
PF3D7_1030700	2279	22147	1197	1082	0	89
PF3D7_0623500	3372	21054	2480	892	0	92
PF3D7_1128200	1494	22932	1182	311	1	17
PF3D7_0705200	13339	11087	5611	7723	5	1458
PF3D7_1022000	9943	14483	4071	5872	0	511
PF3D7_1135600	11957	12469	7516	4420	21	873
PF3D7_1124500	4649	19777	488	4161	0	249
PF3D7_1105400	1531	22895	894	637	0	19
PF3D7_1225000	12288	12138	6481	5804	3	846
PF3D7_0814500	13722	10704	9259	4454	9	495
PF3D7_1464800	6451	17975	6103	348	0	45
PF3D7_0936500	4546	19880	551	3975	20	160
PF3D7_0501900	3911	20515	871	3040	0	99
PF3D7_1037600	8206	16220	5264	2942	0	103
PF3D7_0405000	4956	19470	1245	3702	9	214
PF3D7_1339900	7809	16617	3981	3826	2	395
PF3D7_1325800	13828	10598	8890	4933	5	695
PF3D7_1407900	7242	17184	4253	2987	2	203
PF3D7_0216000	15781	8645	12874	2907	0	440
PF3D7_0204200	910	23516	474	436	0	25
PF3D7_1310800	22139	2287	20358	1781	0	514
PF3D7_1339400	1146	23280	340	806	0	33
PF3D7_1359100	5745	18681	3313	2432	0	393
PF3D7_1306200	5161	19265	533	4628	0	171
PF3D7_1333500	8166	16260	3364	4802	0	289
PF3D7_1034400	6558	17868	4949	1609	0	86
PF3D7_1315700	4361	20065	541	3819	1	144
PF3D7_0713200	9535	14891	2942	5932	661	186
PF3D7_1223700	666	23760	173	493	0	12
PF3D7_1022900	412	24014	166	246	0	11
PF3D7_0502900	476	23950	153	322	1	14
PF3D7_0531300	3336	21090	390	2946	0	158
PF3D7_1425500	1057	23369	540	516	1	55
PF3D7_0306700	8366	16060	8143	222	1	29
PF3D7_0708000	7136	17290	3069	4065	2	252
PF3D7_1401100	7570	16856	1556	6012	2	396
PF3D7_1471600	12083	12343	8098	3985	0	1345
PF3D7_1003300	591	23835	65	526	0	24
PF3D7_1031700	3942	20484	537	3403	2	46
PF3D7_0921800	3041	21385	2264	777	0	60
PF3D7_1115200	13307	11119	9982	3325	0	246
PF3D7_0620500	4357	20069	1520	2835	2	304
PF3D7_1366900	11899	12527	6610	5289	0	415
PF3D7_0531000	7496	16930	1885	5611	0	433
PF3D7_0516500	5188	19238	4522	666	0	65
PF3D7_0529500	4131	20295	3685	446	0	39
PF3D7_1419100	6615	17811	2712	3902	1	579
PF3D7_0305300	5674	18752	1536	4125	13	506
PF3D7_1362200	3442	20984	2065	1373	4	61
PF3D7_0803100	23588	838	23091	497	0	252
PF3D7_1465000	1568	22858	565	1003	0	86
PF3D7_0731500	17925	6501	14363	3562	0	907
PF3D7_0811200	12839	11587	8085	4753	1	414
PF3D7_0610400	667	23759	58	608	1	1
PF3D7_1227200	10518	13908	4321	6195	2	913
PF3D7_1123400	3276	21150	1586	1690	0	94
PF3D7_1121500	5286	19140	3142	2144	0	156
PF3D7_1446500	18154	6272	14431	3723	0	1812
PF3D7_1249200	1571	22855	261	1309	1	118
PF3D7_1133500	2834	21592	2011	823	0	83
PF3D7_1323300	5092	19334	2208	2884	0	119
PF3D7_0924200	7802	16624	2298	5504	0	592
PF3D7_1015200	5375	19051	3035	2333	7	161
PF3D7_1021000	4342	20084	3239	1103	0	47
PF3D7_1243700	18115	6311	15307	2807	1	129
PF3D7_1304200	2971	21455	1983	988	0	48
PF3D7_0107500	13459	10967	9011	4448	0	390
PF3D7_1229000	11775	12651	7066	4709	0	594
PF3D7_1458400	5226	19200	1985	3240	1	238
PF3D7_1129500	5683	18743	1792	3885	6	302
PF3D7_1452800	3029	21397	1232	1797	0	185
PF3D7_0804900	8386	16040	1815	6571	0	221
PF3D7_0418700	11406	13020	8235	3171	0	439
PF3D7_0502700	1685	22741	497	1182	6	101
PF3D7_1350900	8071	16355	4447	3390	234	154
PF3D7_1429800	14443	9983	8956	5487	0	229
PF3D7_1016900	5311	19115	219	5092	0	49
PF3D7_1124900	1289	23137	937	352	0	25
PF3D7_1130900	13352	11074	8357	4995	0	772
PF3D7_0418500	5063	19363	1146	3917	0	25
PF3D7_1012600	5252	19174	2632	2620	0	195
PF3D7_1222600	16233	8193	8671	7562	0	1948
PF3D7_0821500	5652	18774	1661	3991	0	216
PF3D7_1235700	6530	17896	5984	546	0	46
PF3D7_1369500	6983	17443	3930	3053	0	327
PF3D7_1401800	1869	22557	287	1580	2	69
PF3D7_1456700	2804	21622	856	1948	0	100
PF3D7_0301400	6191	18235	526	5664	1	140
PF3D7_1220400	7359	17067	879	6479	1	347
PF3D7_0823400	4230	20196	2915	1315	0	101
PF3D7_1126400	1725	22701	1228	497	0	60
PF3D7_0910200	23363	1063	20776	1897	690	776
PF3D7_0626900	2407	22019	470	1937	0	159
PF3D7_0309000	9791	14635	4709	5080	2	188
PF3D7_0822000	7506	16920	5178	2327	1	174
PF3D7_1302200	1783	22643	205	1572	6	59
PF3D7_1249400	768	23658	355	413	0	47
PF3D7_0717600	5036	19390	1791	3244	1	290
PF3D7_1325300	922	23504	472	450	0	35
PF3D7_1457700	10133	14293	3739	6389	5	874
PF3D7_0825200	730	23696	295	434	1	41
PF3D7_0819900	2199	22227	2008	191	0	27
PF3D7_0305400	1275	23151	844	430	1	26
PF3D7_0830800	16846	7580	11102	5714	30	2884
PF3D7_1427800	2061	22365	1398	663	0	45
PF3D7_1230300	1481	22945	793	688	0	60
PF3D7_1349900	2098	22328	1425	673	0	80
PF3D7_0918600	4523	19903	1920	2603	0	340
PF3D7_1473500	4582	19844	678	3902	2	500
PF3D7_1141800	2942	21484	990	1952	0	73
PF3D7_0710400	7446	16980	368	7078	0	274
PF3D7_1458800	6377	18049	1691	4685	1	557
PF3D7_1133800	5562	18864	2350	3211	1	251
PF3D7_0408400	1879	22547	604	1272	3	135
PF3D7_0107300	2958	21468	1925	1033	0	144
PF3D7_0606800	2359	22067	916	1442	1	48
PF3D7_1203400	18278	6148	15260	3017	1	570
PF3D7_1318700	7739	16687	5113	2626	0	307
PF3D7_0524300	7586	16840	2444	5141	1	318
PF3D7_0314600	5116	19310	1082	4026	8	114
PF3D7_1360300	4494	19932	530	3964	0	264
PF3D7_0905500	2584	21842	1128	1456	0	45
PF3D7_0505100	18819	5607	15894	2925	0	821
PF3D7_0203100	18365	6061	14396	3969	0	916
PF3D7_1124800	2094	22332	1415	679	0	63
PF3D7_1308300	608	23818	393	215	0	6
PF3D7_1234100	22019	2407	20403	1616	0	1206
PF3D7_0611400	6066	18360	4901	1165	0	182
PF3D7_1231300	6225	18201	3699	2526	0	288
PF3D7_0316700	2350	22076	242	2108	0	33
PF3D7_1012000	7128	17298	2870	4254	4	300
PF3D7_0103800	3112	21314	2330	781	1	30
PF3D7_1235100	2336	22090	316	2020	0	12
PF3D7_1314100	8383	16043	5911	2472	0	308
PF3D7_0508200	5756	18670	5457	299	0	23
PF3D7_1430000	5218	19208	558	4660	0	109
PF3D7_0620600	4038	20388	151	3886	1	157
PF3D7_1348100	2715	21711	2127	588	0	61
PF3D7_1006800	1930	22496	1217	712	1	28
PF3D7_1412900	3343	21083	1902	1441	0	70
PF3D7_1221500	6767	17659	3634	3133	0	305
PF3D7_0825700	6167	18259	1382	4785	0	263
PF3D7_0811300	11567	12859	7587	3979	1	334
PF3D7_1010100	4468	19958	2859	1609	0	133
PF3D7_1340700	7307	17119	6898	409	0	15
PF3D7_0814600	5381	19045	2129	3251	1	48
PF3D7_0218400	3626	20800	1425	2199	2	176
PF3D7_1112800	5289	19137	2208	3078	3	141
PF3D7_1103000	6779	17647	686	6093	0	207
PF3D7_0915000	2836	21590	1252	1584	0	60
PF3D7_1452600	12386	12040	4531	7846	9	2516
PF3D7_1468300	1645	22781	513	1132	0	95
PF3D7_0409600	6360	18066	3206	3154	0	409
PF3D7_1114400	3823	20603	1955	1868	0	243
PF3D7_1341900	1660	22766	1061	599	0	26
PF3D7_1252900	1282	23144	634	648	0	70
PF3D7_0320000	1395	23031	985	396	14	20
PF3D7_1347400	540	23886	151	384	5	52
PF3D7_1122000	3534	20892	2398	1136	0	98
PF3D7_1003400	12626	11800	6223	6402	1	1520
PF3D7_1016500	18240	6186	15460	2779	1	268
PF3D7_1244100	11851	12575	7491	4360	0	726
PF3D7_1326600	23387	1039	22306	1081	0	498
PF3D7_0515400	10694	13732	7578	3116	0	290
PF3D7_0720300	3115	21311	144	2971	0	32
PF3D7_1465100	8832	15594	5149	3683	0	478
PF3D7_1019900	3440	20986	139	3301	0	7
PF3D7_0917500	6352	18074	4114	2238	0	216
PF3D7_0805600	3340	21086	1371	1968	1	57
PF3D7_1139300	10535	13891	3847	6688	0	1915
PF3D7_1441500	3836	20590	959	2877	0	144
PF3D7_0914700	4383	20043	839	3544	0	170
PF3D7_0203400	3611	20815	798	2813	0	24
PF3D7_1030300	8606	15820	1645	6961	0	960
PF3D7_0311000	4162	20264	1043	3119	0	56
PF3D7_0831300	15587	8839	11274	4312	1	859
PF3D7_0219400	3162	21264	1167	1995	0	5
PF3D7_1431600	4394	20032	3298	1096	0	73
PF3D7_1312400	7611	16815	2713	4898	0	458
PF3D7_1332800	2457	21969	1650	807	0	21
PF3D7_1409800	4072	20354	506	3566	0	128
PF3D7_0316500	2464	21962	1650	814	0	56
PF3D7_1358500	6670	17756	3843	2811	16	255
PF3D7_1474000	15165	9261	9718	5447	0	1868
PF3D7_0816000	3044	21382	698	2345	1	186
PF3D7_0530800	3355	21071	2375	980	0	81
PF3D7_1239200	10533	13893	3822	6711	0	1797
PF3D7_0621000	5171	19255	1876	3293	2	290
PF3D7_0925100	6515	17911	893	5622	0	206
PF3D7_0514500	4338	20088	480	3858	0	61
PF3D7_1223900	787	23639	378	408	1	35
PF3D7_1117100	5162	19264	1161	4001	0	132
PF3D7_0625100	3578	20848	1055	2523	0	76
PF3D7_0422800	9317	15109	3003	6313	1	203
PF3D7_0523000	11161	13265	6278	4883	0	377
PF3D7_1123500	12167	12259	7859	4308	0	331
PF3D7_1412700	11580	12846	6062	5517	1	1437
PF3D7_0810500	2246	22180	1016	1227	3	34
PF3D7_1323100	3747	20679	3523	224	0	15
PF3D7_0522500	1753	22673	850	903	0	36
PF3D7_0702400	2378	22048	315	2063	0	30
PF3D7_0907300	2002	22424	511	1491	0	181
PF3D7_1204600	5891	18535	4412	1479	0	152
PF3D7_1469800	2905	21521	455	2449	1	162
PF3D7_1204700	1116	23310	577	538	1	56
PF3D7_0809700	6881	17545	1543	5338	0	76
PF3D7_0801700	17208	7218	12623	4585	0	1246
PF3D7_1118900	1537	22889	745	789	3	70
PF3D7_0407000	3765	20661	402	3362	1	222
PF3D7_1218700	3080	21346	861	2217	2	298
PF3D7_0708600	2657	21769	2258	399	0	68
PF3D7_0103200	4098	20328	494	3604	0	117
PF3D7_0625200	4289	20137	769	3519	1	208
PF3D7_0911800	1220	23206	316	904	0	136
PF3D7_0920300	3431	20995	511	2920	0	103
PF3D7_0903800	10802	13624	5177	5625	0	975
PF3D7_0726900	2326	22100	424	1902	0	241
PF3D7_1104900	19574	4852	16335	3237	2	855
PF3D7_1140800	6453	17973	2290	4163	0	406
PF3D7_0519500	17903	6523	13698	4204	1	734
PF3D7_1121700	5109	19317	2875	2234	0	143
PF3D7_0818700	9548	14878	4342	5205	1	580
PF3D7_0524800	3442	20984	872	2569	1	292
PF3D7_1249600	11678	12748	7138	4539	1	434
PF3D7_1349300	15160	9266	10162	4932	66	702
PF3D7_0619100	5347	19079	828	4519	0	138
PF3D7_1120700	11323	13103	6387	4932	4	552
PF3D7_1247900	3543	20883	862	2681	0	57
PF3D7_1369100	6398	18028	1510	4888	0	457
PF3D7_1202200	3421	21005	378	3043	0	80
PF3D7_1436900	1203	23223	595	608	0	37
PF3D7_1450700	7490	16936	3087	4394	9	624
PF3D7_0307600	7758	16668	2290	5468	0	573
PF3D7_1348600	2359	22067	1356	1003	0	86
PF3D7_0930100	16407	8019	14513	1894	0	235
PF3D7_1031400	10214	14212	5577	4637	0	522
PF3D7_1341500	6658	17768	3691	2967	0	291
PF3D7_0605800	20523	3903	14736	5787	0	705
PF3D7_0303100	12508	11918	8097	4411	0	947
PF3D7_1352200	3921	20505	1047	2873	1	205
PF3D7_0722300	13126	11300	9958	3167	1	362
PF3D7_0927400	8193	16233	4670	3522	1	412
PF3D7_0409700	2228	22198	1531	697	0	65
PF3D7_1344900	10710	13716	4408	6302	0	1118
PF3D7_0912000	10272	14154	3069	7202	1	1823
PF3D7_1245500	5936	18490	4252	1684	0	141
PF3D7_0630800	8137	16289	1398	6739	0	141
PF3D7_0724200	3391	21035	818	2573	0	169
PF3D7_1447400	2006	22420	1307	699	0	69
PF3D7_1308200	12306	12120	7168	5138	0	1084
PF3D7_0203200	7160	17266	2909	4251	0	299
PF3D7_0905400	6929	17497	3160	3767	2	139
PF3D7_1108800	1211	23215	559	652	0	94
PF3D7_1038600	7621	16805	1780	5840	1	234
PF3D7_0730900	22221	2205	21019	1202	0	144
PF3D7_1029200	4909	19517	801	4106	2	264
PF3D7_1331500	19153	5273	15912	3241	0	316
PF3D7_0903400	12614	11812	7175	5439	0	2078
PF3D7_0729500	9053	15373	3854	5199	0	320
PF3D7_0729100	20038	4388	17839	2199	0	728
PF3D7_1009000	1212	23214	470	741	1	99
PF3D7_0724900	12068	12358	7246	4822	0	925
PF3D7_0931600	1888	22538	934	954	0	75
PF3D7_1233050	1614	22812	1544	70	0	11
PF3D7_1204100	19899	4527	16856	3043	0	752
PF3D7_0916800	258	24168	146	112	0	14
PF3D7_1408000	5911	18515	2409	3501	1	170
PF3D7_0821000	2700	21726	1458	1239	3	60
PF3D7_0615300	10256	14170	6584	3672	0	344
PF3D7_0505900	2314	22112	1526	788	0	32
PF3D7_1405700	9246	15180	6385	2861	0	410
PF3D7_1138400	12453	11973	6682	5771	0	2110
PF3D7_1127900	4177	20249	1131	3045	1	136
PF3D7_1033400	4164	20262	661	3501	2	59
PF3D7_1138700	12159	12267	6598	5561	0	1194
PF3D7_1411700	6947	17479	1037	5858	52	519
PF3D7_0405100	10527	13899	5882	4644	1	647
PF3D7_0318000	3796	20630	3096	700	0	108
PF3D7_1243300	648	23778	461	185	2	26
PF3D7_0408000	3951	20475	221	3730	0	93
PF3D7_0617300	1736	22690	1075	661	0	12
PF3D7_0702500	4435	19991	636	3787	12	108
PF3D7_1422700	9679	14747	3241	6437	1	1140
PF3D7_1237800	641	23785	436	205	0	9
PF3D7_0707300	20429	3997	17718	2711	0	642
PF3D7_1356500	1320	23106	499	821	0	68
PF3D7_0220600	2062	22364	1112	946	4	54
PF3D7_1357500	8505	15921	6394	2111	0	214
PF3D7_1227700	7163	17263	2058	5104	1	230
PF3D7_1453800	8858	15568	5049	3809	0	301
PF3D7_1106900	944	23482	410	534	0	59
PF3D7_1131200	3458	20968	2206	1251	1	100
PF3D7_0934600	1259	23167	311	948	0	72
PF3D7_0926300	11831	12595	9213	2617	1	302
PF3D7_1428300	5928	18498	1367	4560	1	52
PF3D7_1102800	2148	22278	477	1671	0	28
PF3D7_1324400	2669	21757	1936	733	0	30
PF3D7_0731200	1351	23075	587	763	1	95
PF3D7_1415000	4234	20192	2526	1708	0	69
PF3D7_1229900	8396	16030	4444	3949	3	160
PF3D7_1138100	625	23801	93	532	0	58
PF3D7_0310200	24324	102	24213	111	0	46
PF3D7_0618800	7386	17040	1721	5665	0	431
PF3D7_0720000	1116	23310	683	433	0	52
PF3D7_1115300	14663	9763	10268	4395	0	164
PF3D7_1143600	4488	19938	1750	2738	0	150
PF3D7_0604000	10017	14409	3628	6388	1	1265
PF3D7_0927700	2487	21939	1292	1195	0	44
PF3D7_0423100	2692	21734	174	1476	1042	19
PF3D7_0314000	1455	22971	823	632	0	42
PF3D7_0936400	1852	22574	469	1381	2	89
PF3D7_1149600	10776	13650	3720	7054	2	882
PF3D7_1463600	830	23596	515	314	1	34
PF3D7_1471700	8097	16329	4353	3743	1	451
PF3D7_0606300	470	23956	326	144	0	15
PF3D7_1359700	16933	7493	12442	4491	0	2338
PF3D7_1459800	1438	22988	835	603	0	44
PF3D7_1354500	2988	21438	1886	1096	6	78
PF3D7_0311900	16525	7901	11587	4938	0	706
