gene_id	c_exc_s	c_inc_s	c_missing	c_het_calls	c_stop_codon	c_unq_h
PVP01_0617800	200	1066	55	144	0	37
PVP01_1125200	26	1240	6	19	0	8
PVP01_0701900	324	942	33	290	0	91
PVP01_0619100	225	1041	40	184	0	25
PVP01_0804500	144	1122	15	128	0	17
PVP01_0731700	248	1018	104	143	0	30
PVP01_1443600	51	1215	13	37	0	7
PVP01_0731000	293	973	67	225	0	47
PVP01_1131400	281	985	33	247	0	62
PVP01_1223100	423	843	130	292	0	94
PVP01_0207700	546	720	314	231	0	82
PVP01_1451600	318	948	71	244	2	49
PVP01_1450100	782	484	568	213	0	204
PVP01_1452300	426	840	131	294	0	160
PVP01_1336800	260	1006	32	227	0	45
PVP01_0509900	303	963	25	277	0	50
PVP01_0509300	709	557	399	309	0	176
PVP01_1241000	699	567	289	409	0	330
PVP01_0915900	410	856	148	261	0	53
PVP01_1402300	173	1093	13	159	0	18
PVP01_1470500	254	1012	33	220	0	11
PVP01_0914700	196	1070	42	153	0	19
PVP01_1317000	297	969	40	256	0	34
PVP01_1448400	573	693	334	238	0	55
PVP01_1228500	63	1203	29	33	0	6
PVP01_0714700	178	1088	19	158	0	14
PVP01_1133100	126	1140	14	111	0	27
PVP01_0710400	101	1165	13	87	0	16
PVP01_0113100	235	1031	150	84	0	2
PVP01_0610700	655	611	428	226	0	382
PVP01_0503900	244	1022	23	220	0	20
PVP01_0946700	231	1035	26	204	0	32
PVP01_0616900	118	1148	38	79	0	22
PVP01_0916450	87	1179	30	56	0	20
PVP01_0507000	135	1131	2	132	0	11
PVP01_0810300	340	926	65	274	0	110
PVP01_1261700	282	984	31	250	0	41
PVP01_1020600	262	1004	117	144	0	4
PVP01_0922400	332	934	45	286	0	87
PVP01_0216700	166	1100	20	145	0	21
PVP01_1017100	36	1230	8	27	0	1
PVP01_0309900	62	1204	8	53	0	10
PVP01_1006300	258	1008	100	157	0	32
PVP01_0216500	166	1100	7	158	0	18
PVP01_1412600	422	844	159	262	0	56
PVP01_1339100	301	965	32	268	0	10
PVP01_1020200	297	969	33	263	0	26
PVP01_1446000	392	874	74	317	0	84
PVP01_1442600	225	1041	15	209	0	39
PVP01_1316800	136	1130	9	126	0	11
PVP01_0117400	182	1084	25	156	0	12
PVP01_0821200	479	787	165	313	0	71
PVP01_0729200	134	1132	13	120	0	19
PVP01_1402700	148	1118	14	133	0	16
PVP01_1124600	204	1062	19	184	0	15
PVP01_0829300	243	1023	30	212	0	60
PVP01_0207500	116	1150	29	86	0	14
PVP01_0903900	162	1104	27	134	0	6
PVP01_0910200	257	1009	47	209	0	21
PVP01_1445800	303	963	52	250	0	57
PVP01_0725600	14	1252	2	11	0	4
PVP01_0602700	158	1108	16	141	0	4
PVP01_0908700	433	833	162	270	0	215
PVP01_0709400	51	1215	11	39	0	11
PVP01_0820400	877	389	630	246	0	35
PVP01_0319800	804	462	568	235	0	72
PVP01_0929400	273	993	24	241	7	48
PVP01_1125700	1066	200	976	90	0	111
PVP01_0941400	1011	255	868	142	0	161
PVP01_0415300	319	947	103	210	5	40
PVP01_1429500	279	987	91	187	0	31
PVP01_0938700	273	993	20	252	0	59
PVP01_1118100	220	1046	57	162	0	2
PVP01_0935100	430	836	122	305	2	206
PVP01_1443700	213	1053	35	177	0	37
PVP01_1242000	25	1241	2	22	0	6
PVP01_1106000	38	1228	1	36	0	7
PVP01_1253100	318	948	73	244	0	85
PVP01_1319100	976	290	819	156	0	152
PVP01_1308000	342	924	95	246	0	76
PVP01_0935800	249	1017	20	147	81	16
PVP01_1458200	128	1138	10	117	0	12
PVP01_1244900	286	980	22	263	0	52
PVP01_0926100	289	977	56	232	0	17
PVP01_1449100	341	925	81	259	0	50
PVP01_1314400	122	1144	19	102	0	22
PVP01_0909700	162	1104	22	139	0	40
PVP01_0518200	404	862	163	240	0	45
PVP01_0710500	371	895	99	271	0	92
PVP01_1440800	1252	14	1213	39	0	13
PVP01_0506400	182	1084	14	167	0	18
PVP01_1110100	9	1257	0	8	0	1
PVP01_1214900	288	978	84	203	0	50
PVP01_0703100	27	1239	3	23	0	4
PVP01_1217500	292	974	35	256	0	55
PVP01_1137000	950	316	362	279	308	33
PVP01_0727000	74	1192	17	56	0	7
PVP01_1104000	81	1185	12	68	0	8
PVP01_1313200	314	952	44	269	0	101
PVP01_1419200	340	926	70	268	1	79
PVP01_0905500	66	1200	15	50	0	7
PVP01_1413000	96	1170	3	92	0	13
PVP01_0207400	502	764	272	229	0	52
PVP01_0605400	485	781	139	345	0	93
PVP01_1446300	132	1134	10	121	0	13
PVP01_1032700	241	1025	15	225	0	45
PVP01_0520300	60	1206	10	49	0	13
PVP01_1252100	20	1246	2	17	0	6
PVP01_0413200	246	1020	29	216	0	58
PVP01_1005900	119	1147	20	98	0	12
PVP01_1221700	131	1135	47	83	0	8
PVP01_1441500	702	564	402	299	0	65
PVP01_1434700	175	1091	11	163	0	14
PVP01_1303700	169	1097	8	160	0	11
PVP01_1211500	328	938	112	215	0	23
PVP01_0204300	116	1150	10	105	0	4
PVP01_0823000	561	705	325	235	0	66
PVP01_1103400	16	1250	2	13	0	1
PVP01_0735100	318	948	14	303	0	71
PVP01_0818000	328	938	78	249	0	73
PVP01_1434500	702	564	390	312	0	88
PVP01_0319000	257	1009	29	227	0	41
PVP01_1432500	3	1263	0	2	0	2
PVP01_1454000	340	926	40	299	0	48
PVP01_1138900	283	983	40	242	0	41
PVP01_1005000	174	1092	13	159	1	30
PVP01_0415200	370	896	154	215	0	26
PVP01_1210800	232	1034	21	210	0	40
PVP01_1413700	446	820	112	333	0	187
PVP01_0904500	248	1018	14	233	0	6
PVP01_0520400	329	937	148	180	0	22
PVP01_0212600	111	1155	12	98	0	35
PVP01_1414400	529	737	304	224	0	76
PVP01_0527600	56	1210	5	50	0	9
PVP01_1444300	204	1062	10	193	0	22
PVP01_0721100	137	1129	14	122	0	21
PVP01_1460000	23	1243	4	18	0	5
PVP01_1214200	301	965	36	264	0	22
PVP01_1314100	66	1200	4	61	0	7
PVP01_1440400	130	1136	13	116	0	18
PVP01_1429800	48	1218	7	40	0	7
PVP01_0604300	501	765	207	293	0	165
PVP01_0504000	254	1012	20	233	0	53
PVP01_0827200	344	922	229	114	0	30
PVP01_1034300	177	1089	16	160	0	11
PVP01_1311200	40	1226	23	16	0	7
PVP01_1268600	431	835	90	340	0	267
PVP01_1112500	214	1052	7	206	0	9
PVP01_1240200	95	1171	35	59	0	8
PVP01_0711600	65	1201	8	56	0	12
PVP01_0831300	315	951	39	275	0	46
PVP01_1233400	364	902	128	235	0	61
PVP01_1204300	970	296	847	122	0	86
PVP01_1203900	251	1015	72	178	0	40
PVP01_0720400	240	1026	47	192	0	18
PVP01_1436200	224	1042	41	182	0	35
PVP01_0510400	102	1164	7	94	0	7
PVP01_0317600	21	1245	4	16	0	4
PVP01_0807300	21	1245	1	19	0	2
PVP01_1254000	219	1047	21	197	0	48
PVP01_0816800	384	882	37	346	0	312
PVP01_0912400	334	932	45	288	0	89
PVP01_0532200	213	1053	91	121	0	26
PVP01_1256400	202	1064	25	176	0	31
PVP01_1267600	161	1105	5	155	0	9
PVP01_0213800	529	737	183	345	0	399
PVP01_0928600	428	838	86	341	0	36
PVP01_1342000	117	1149	3	113	0	4
PVP01_1342100	435	831	101	333	0	134
PVP01_0921900	530	736	228	301	0	157
PVP01_0729300	207	1059	23	183	0	29
PVP01_0905200	113	1153	13	99	0	17
PVP01_0912000	247	1019	16	230	0	41
PVP01_1333200	67	1199	4	62	0	15
PVP01_1123300	116	1150	4	111	0	14
PVP01_0315100	452	814	138	313	0	120
PVP01_0921700	552	714	256	295	0	98
PVP01_1329800	422	844	145	276	0	90
PVP01_0306600	283	983	82	200	0	19
PVP01_1125800	400	866	153	246	0	62
PVP01_1124100	226	1040	40	185	0	27
PVP01_1304100	725	541	376	348	0	221
PVP01_0611700	62	1204	5	56	0	2
PVP01_0508500	53	1213	8	44	0	15
PVP01_0906100	323	943	16	306	0	56
PVP01_0609400	70	1196	6	63	0	5
PVP01_0304200	837	429	586	250	0	110
PVP01_0815000	513	753	241	271	0	312
PVP01_1340700	78	1188	8	69	0	19
PVP01_1137400	1063	203	911	151	0	101
PVP01_1316100	832	434	604	226	1	293
PVP01_1124500	236	1030	16	219	0	29
PVP01_0705100	336	930	74	261	0	32
PVP01_1218300	145	1121	9	135	0	13
PVP01_1202800	538	728	325	212	0	177
PVP01_1230900	134	1132	17	116	0	4
PVP01_0818400	504	762	144	359	0	267
PVP01_1202400	343	923	32	310	0	77
PVP01_1260200	95	1171	5	89	0	5
PVP01_1458500	1176	90	1097	79	0	57
PVP01_1470200	871	395	671	199	0	68
PVP01_0724800	292	974	170	121	0	38
PVP01_0726800	152	1114	39	112	0	14
PVP01_0706900	89	1177	6	82	0	3
PVP01_0405000	1237	29	1215	21	0	11
PVP01_0531900	708	558	583	124	0	48
PVP01_0212700	226	1040	22	203	0	34
PVP01_0709700	46	1220	8	37	0	11
PVP01_1219100	242	1024	31	210	0	39
PVP01_0805500	121	1145	17	103	0	5
PVP01_1457700	43	1223	1	41	0	8
PVP01_1119500	113	1153	16	96	0	14
PVP01_1101400	287	979	84	171	31	45
PVP01_1332100	258	1008	17	237	3	28
PVP01_0722300	475	791	260	214	0	37
PVP01_0405900	383	883	36	346	0	30
PVP01_0826900	112	1154	25	86	0	5
PVP01_0710200	184	1082	22	161	0	47
PVP01_1334000	154	1112	30	123	0	60
PVP01_0905400	297	969	59	237	0	56
PVP01_0613900	30	1236	9	20	0	8
PVP01_1411300	37	1229	5	31	0	5
PVP01_0413000	229	1037	41	187	0	36
PVP01_1333500	903	363	708	194	0	126
PVP01_0207800	55	1211	17	37	0	2
PVP01_0411600	17	1249	14	2	0	2
PVP01_0212100	1148	118	1050	98	0	94
PVP01_1218600	210	1056	11	198	0	36
PVP01_0104900	452	814	166	285	0	184
PVP01_0725900	298	968	60	229	8	68
PVP01_0617100	300	966	46	253	0	72
PVP01_1428500	241	1025	63	177	0	29
PVP01_1015400	348	918	88	259	0	60
PVP01_1265800	10	1256	5	4	0	1
PVP01_1131100	265	1001	31	233	0	41
PVP01_0118000	155	1111	20	134	0	10
PVP01_0813700	469	797	180	288	0	141
PVP01_0838200	462	804	236	224	1	45
PVP01_1338300	69	1197	8	60	0	2
PVP01_1334400	984	282	833	150	0	120
PVP01_0104200	550	716	210	340	0	205
PVP01_1136600	33	1233	7	25	0	6
PVP01_0837300	235	1031	26	208	0	10
PVP01_1301200	148	1118	15	132	0	17
PVP01_0113400	92	1174	74	17	0	4
PVP01_1340300	623	643	227	395	0	363
PVP01_1433300	205	1061	9	195	0	12
PVP01_1108500	174	1092	13	160	0	41
PVP01_0928000	98	1168	17	80	0	15
PVP01_1335200	368	898	74	293	0	134
PVP01_0507300	411	855	141	269	0	139
PVP01_0305400	214	1052	50	163	0	38
PVP01_0729100	559	707	243	315	0	141
PVP01_0905100	727	539	512	214	0	188
PVP01_1315900	17	1249	11	5	0	2
PVP01_1248600	322	944	33	288	0	91
PVP01_0916800	293	973	90	202	0	16
PVP01_0616400	236	1030	68	167	0	49
PVP01_0719700	529	737	215	313	0	304
PVP01_1316500	4	1262	2	1	0	1
PVP01_0511600	289	977	45	243	0	82
PVP01_1469200	468	798	167	300	0	152
PVP01_1256000	464	802	267	196	0	68
PVP01_0716500	129	1137	5	123	0	7
PVP01_0206700	984	282	866	117	0	131
PVP01_0934100	140	1126	7	132	0	7
PVP01_1032200	102	1164	3	98	0	17
PVP01_0821100	63	1203	6	56	0	2
PVP01_0603300	91	1175	10	80	0	21
PVP01_0909900	724	542	502	221	0	191
PVP01_0107700	398	868	71	326	0	181
PVP01_1113900	614	652	373	240	0	282
PVP01_1335000	175	1091	8	166	0	3
PVP01_0105200	388	878	102	285	0	82
PVP01_1345600	258	1008	9	248	0	31
PVP01_1446400	190	1076	46	143	0	30
PVP01_0318800	235	1031	24	210	0	29
PVP01_1345800	255	1011	25	229	0	45
PVP01_1323600	558	708	337	219	1	100
PVP01_0826300	588	678	320	267	0	129
PVP01_1466700	397	869	75	319	2	88
PVP01_1328700	365	901	121	243	0	55
PVP01_1435300	243	1023	67	175	0	15
PVP01_1467200	393	873	59	333	0	183
PVP01_0510500	263	1003	24	238	0	52
PVP01_1450200	365	901	56	308	0	78
PVP01_0940400	103	1163	7	95	0	14
PVP01_0411400	244	1022	19	224	0	48
PVP01_1342500	513	753	187	325	0	224
PVP01_0721800	239	1027	19	219	0	47
PVP01_1009200	21	1245	2	18	0	3
PVP01_0812000	49	1217	8	40	0	12
PVP01_1217200	490	776	200	289	0	263
PVP01_0111400	311	955	43	267	0	54
PVP01_0921000	264	1002	101	162	0	17
PVP01_0112400	485	781	196	288	0	182
PVP01_1403900	12	1254	2	9	0	6
PVP01_1405500	338	928	34	303	0	67
PVP01_0209500	285	981	90	194	0	16
PVP01_1011900	17	1249	10	6	0	3
PVP01_1468600	221	1045	57	163	0	32
PVP01_0529600	725	541	519	203	2	239
PVP01_0105500	762	504	632	129	0	65
PVP01_0517400	52	1214	8	43	0	2
PVP01_0412600	182	1084	10	171	0	2
PVP01_1445200	21	1245	5	15	0	8
PVP01_0717400	192	1074	60	131	0	5
PVP01_1139500	733	533	462	270	0	70
PVP01_1262600	187	1079	15	171	0	26
PVP01_1021000	140	1126	23	116	0	24
PVP01_0602800	460	806	236	223	0	68
PVP01_1313800	589	677	355	233	0	43
PVP01_0915200	240	1026	17	222	0	19
PVP01_1265900	168	1098	22	145	0	7
PVP01_0603100	305	961	37	267	0	33
PVP01_1449700	14	1252	1	12	0	1
PVP01_1139300	507	759	222	284	0	237
PVP01_0939900	530	736	325	203	1	144
PVP01_1249900	38	1228	6	31	0	6
PVP01_0418900	247	1019	36	210	0	13
PVP01_1432000	61	1205	5	55	0	10
PVP01_1118000	47	1219	5	41	0	5
PVP01_0933100	26	1240	3	22	0	6
PVP01_0718400	296	970	82	213	0	28
PVP01_0931500	514	752	204	309	0	165
PVP01_1111600	159	1107	58	100	0	20
PVP01_1110900	220	1046	24	195	0	25
PVP01_0801100	490	776	225	264	0	177
PVP01_0312100	273	993	27	245	0	37
PVP01_1454400	100	1166	10	89	0	24
PVP01_0833500	41	1225	3	37	0	5
PVP01_0515500	261	1005	19	241	0	12
PVP01_0526500	306	960	137	168	0	13
PVP01_0933900	463	803	178	284	0	128
PVP01_1437400	117	1149	10	106	0	9
PVP01_0410500	415	851	147	267	0	70
PVP01_0422700	431	835	237	194	0	56
PVP01_0938900	223	1043	24	198	0	55
PVP01_0715300	64	1202	8	55	0	19
PVP01_1006700	15	1251	6	8	0	3
PVP01_1124300	253	1013	9	243	0	39
PVP01_1137700	136	1130	15	120	0	16
PVP01_1255000	1018	248	901	116	0	95
PVP01_0412400	1159	107	1105	53	0	92
PVP01_0938800	26	1240	9	16	0	4
PVP01_1451500	977	289	885	91	0	92
PVP01_1247200	216	1050	35	180	0	12
PVP01_0815900	208	1058	28	179	0	8
PVP01_1467700	100	1166	9	90	0	7
PVP01_1403400	361	905	56	304	0	104
PVP01_0934400	671	595	394	275	1	52
PVP01_1223700	961	305	876	84	0	138
PVP01_1300900	170	1096	14	155	0	5
PVP01_1139800	250	1016	182	67	0	4
PVP01_1342800	432	834	73	357	1	241
PVP01_0523500	412	854	269	140	2	24
PVP01_1240800	59	1207	21	37	0	11
PVP01_0914300	329	937	130	198	0	32
PVP01_0722700	593	673	297	295	0	115
PVP01_0623900	37	1229	11	25	0	8
PVP01_1463200	77	1189	11	65	0	1
PVP01_1415200	151	1115	8	142	0	16
PVP01_1464800	258	1008	148	109	0	21
PVP01_1448500	245	1021	146	98	0	21
PVP01_1126800	412	854	142	269	0	74
PVP01_1222000	229	1037	30	198	0	19
PVP01_1010400	137	1129	20	116	0	9
PVP01_1446100	171	1095	25	145	0	20
PVP01_0314000	358	908	71	286	0	91
PVP01_1314900	255	1011	73	181	0	33
PVP01_1453700	57	1209	16	40	0	4
PVP01_0824200	233	1033	88	144	0	28
PVP01_0946400	401	865	263	137	0	27
PVP01_0114200	573	693	315	257	0	212
PVP01_0723100	418	848	142	275	0	152
PVP01_1237300	288	978	29	258	0	48
PVP01_0516900	9	1257	3	5	0	4
PVP01_0701500	31	1235	8	22	0	3
PVP01_0611800	912	354	637	273	1	165
PVP01_0702400	285	981	118	166	0	23
PVP01_0720200	958	308	757	200	0	124
PVP01_1411000	53	1213	4	48	0	12
PVP01_1416000	69	1197	8	54	6	4
PVP01_1469800	388	878	125	262	0	57
PVP01_1266800	158	1108	15	142	0	18
PVP01_1145800	389	877	185	203	0	33
PVP01_1133000	6	1260	4	1	0	4
PVP01_0923300	84	1182	10	73	0	14
PVP01_0118700	191	1075	22	168	0	32
PVP01_1448200	739	527	440	298	0	102
PVP01_0905300	186	1080	14	171	0	31
PVP01_1461200	370	896	102	267	0	59
PVP01_0520200	160	1106	32	127	0	11
PVP01_0817800	956	310	749	206	0	109
PVP01_0910000	265	1001	66	198	0	18
PVP01_1145600	296	970	38	257	0	29
PVP01_0318000	538	728	286	251	0	85
PVP01_0825500	125	1141	27	97	0	17
PVP01_1012400	250	1016	14	235	0	23
PVP01_1246700	300	966	25	274	0	50
PVP01_0941600	355	911	39	315	0	135
PVP01_1445700	1007	259	874	133	0	169
PVP01_0828500	157	1109	34	122	0	13
PVP01_0211900	265	1001	20	244	0	39
PVP01_1123800	73	1193	5	67	0	6
PVP01_0308500	176	1090	38	137	0	18
PVP01_1318600	103	1163	13	88	1	8
PVP01_1256300	325	941	98	226	0	60
PVP01_0726700	378	888	182	192	3	44
PVP01_0619500	67	1199	13	53	0	11
PVP01_0711000	390	876	124	265	0	131
PVP01_0945300	219	1047	42	176	0	15
PVP01_1027400	162	1104	27	134	0	17
PVP01_1205100	160	1106	6	153	0	10
PVP01_1343700	655	611	373	281	0	72
PVP01_0730900	125	1141	26	98	0	5
PVP01_1424300	339	927	69	269	0	116
PVP01_1249400	116	1150	14	101	0	8
PVP01_1253600	495	771	195	299	0	224
PVP01_0117300	96	1170	12	83	0	12
PVP01_0838300	163	1103	14	148	0	19
PVP01_0926500	278	988	17	260	0	57
PVP01_1338800	131	1135	52	78	0	9
PVP01_1101500	393	873	81	272	39	103
PVP01_1009100	171	1095	18	152	0	26
PVP01_0944200	388	878	55	294	38	90
PVP01_1254900	82	1184	11	70	0	14
PVP01_0815700	88	1178	38	49	0	3
PVP01_0836000	163	1103	12	150	0	4
PVP01_0314800	39	1227	6	32	0	13
PVP01_1417600	285	981	29	255	0	71
PVP01_0802300	49	1217	10	38	0	9
PVP01_1030800	351	915	116	234	0	60
PVP01_0307600	988	278	842	145	0	68
PVP01_1305300	155	1111	35	119	0	17
PVP01_0931300	384	882	129	254	0	72
PVP01_0731500	539	727	360	178	0	112
PVP01_0933800	3	1263	0	2	0	1
PVP01_0945800	295	971	25	269	0	37
PVP01_0527400	888	378	722	166	0	215
PVP01_0510100	298	968	56	241	0	47
PVP01_1317800	67	1199	12	54	0	12
PVP01_1328000	178	1088	24	153	0	19
PVP01_1233500	313	953	37	275	0	94
PVP01_0503500	318	948	30	287	0	17
PVP01_1330900	75	1191	20	54	0	4
PVP01_0527500	400	866	117	282	0	50
PVP01_1442400	217	1049	18	198	0	16
PVP01_1205400	113	1153	25	87	0	14
PVP01_1205200	193	1073	53	139	0	24
PVP01_0602200	285	981	29	255	0	33
PVP01_0317000	564	702	314	249	0	67
PVP01_0509800	229	1037	30	198	0	18
PVP01_1213100	38	1228	12	25	0	9
PVP01_0707200	227	1039	58	165	3	26
PVP01_0712000	372	894	141	230	0	79
PVP01_1243200	39	1227	0	38	0	6
PVP01_1426300	40	1226	2	37	0	2
PVP01_1461000	513	753	224	287	1	98
PVP01_1412700	61	1205	18	42	0	10
PVP01_1241700	268	998	17	250	0	48
PVP01_1249500	515	751	191	323	0	350
PVP01_1438200	6	1260	4	1	0	2
PVP01_1226800	29	1237	0	28	0	4
PVP01_1116300	253	1013	44	208	0	52
PVP01_0620100	697	569	409	287	0	192
PVP01_1309700	262	1004	94	167	0	54
PVP01_0315600	698	568	443	254	0	279
PVP01_1258500	1248	18	1223	25	0	14
PVP01_1468400	93	1173	5	87	0	6
PVP01_0529300	768	498	562	205	0	288
PVP01_0202300	1040	226	845	194	0	63
PVP01_0838100	158	1108	40	117	0	15
PVP01_0932700	357	909	161	195	0	53
PVP01_0209700	33	1233	8	24	0	8
PVP01_0702600	175	1091	20	154	0	27
PVP01_0526700	181	1085	26	154	0	16
PVP01_1330700	36	1230	7	28	0	13
PVP01_0213300	410	856	90	319	0	107
PVP01_1314500	125	1141	18	106	0	22
PVP01_0415000	132	1134	8	123	0	3
PVP01_1240700	112	1154	22	89	0	12
PVP01_1315500	60	1206	6	53	0	6
PVP01_1449400	179	1087	11	167	0	18
PVP01_1416700	217	1049	7	209	0	25
PVP01_1116600	247	1019	12	234	0	10
PVP01_0724400	95	1171	52	42	0	2
PVP01_0702500	307	959	31	275	0	57
PVP01_1313100	415	851	141	273	0	108
PVP01_1029400	53	1213	9	43	0	8
PVP01_0917300	323	943	31	291	0	45
PVP01_1323300	69	1197	6	62	0	2
PVP01_1466800	1014	252	737	276	0	52
PVP01_0925700	21	1245	2	18	0	5
PVP01_0313900	1115	151	1048	66	0	72
PVP01_0816300	248	1018	21	226	0	39
PVP01_1336600	14	1252	5	8	0	1
PVP01_1032300	112	1154	13	98	0	19
PVP01_0606600	182	1084	25	156	0	30
PVP01_1325500	410	856	104	305	0	119
PVP01_1013900	123	1143	8	114	0	2
PVP01_1209400	1059	207	878	180	0	54
PVP01_0302100	295	971	23	271	0	13
PVP01_0214300	599	667	224	375	0	157
PVP01_1236100	593	673	443	149	0	28
PVP01_1246800	48	1218	7	40	0	6
PVP01_0821900	503	763	186	314	2	61
PVP01_1321600	29	1237	3	25	0	2
PVP01_0608400	176	1090	24	151	0	13
PVP01_0920600	1259	7	1253	6	0	5
PVP01_0722800	205	1061	14	190	0	22
PVP01_0307900	311	955	29	281	0	101
PVP01_1222600	206	1060	13	192	0	27
PVP01_0812300	68	1198	14	53	0	9
PVP01_0715100	127	1139	8	118	0	4
PVP01_1458100	260	1006	15	240	4	42
PVP01_0837500	101	1165	9	91	0	18
PVP01_0612000	206	1060	15	190	0	19
PVP01_0732700	451	815	185	265	0	64
PVP01_1225700	35	1231	15	18	1	9
PVP01_0411900	21	1245	4	16	0	4
PVP01_0508600	117	1149	10	106	0	24
PVP01_1324000	267	999	70	196	0	18
PVP01_1238000	247	1019	41	205	0	41
PVP01_1258200	178	1088	10	167	0	17
PVP01_1312000	128	1138	9	118	0	5
PVP01_0833200	40	1226	4	35	0	1
PVP01_1129800	302	964	63	238	0	34
PVP01_0314200	199	1067	23	175	0	3
PVP01_1230400	305	961	157	145	2	19
PVP01_1344800	39	1227	2	30	6	6
PVP01_1465200	172	1094	41	130	0	11
PVP01_1111000	127	1139	16	110	0	22
PVP01_1228900	27	1239	13	13	0	4
PVP01_1119100	223	1043	35	187	0	23
PVP01_0214600	340	926	70	269	0	55
PVP01_1456600	482	784	140	341	0	114
PVP01_0208400	20	1246	5	14	0	4
PVP01_1325900	349	917	42	306	0	69
PVP01_1421900	744	522	507	236	0	166
PVP01_0704200	358	908	43	314	0	114
PVP01_0723300	41	1225	4	36	0	4
PVP01_0724300	656	610	360	295	0	115
PVP01_1115200	15	1251	2	12	0	6
PVP01_0611300	156	1110	23	132	0	11
PVP01_0616300	88	1178	10	77	0	7
PVP01_1458600	184	1082	80	103	0	25
PVP01_1146300	332	934	33	298	0	89
PVP01_1457300	608	658	297	310	0	262
PVP01_0818200	36	1230	4	31	0	5
PVP01_1257900	256	1010	71	184	0	57
PVP01_1447400	523	743	272	250	0	184
PVP01_1439900	232	1034	22	209	0	17
PVP01_0814600	467	799	249	217	0	181
PVP01_1401200	190	1076	19	170	0	14
PVP01_1245500	12	1254	1	10	0	1
PVP01_0828000	360	906	92	267	0	80
PVP01_1111500	192	1074	15	176	0	20
PVP01_1146900	815	451	545	269	0	171
PVP01_1251200	245	1021	27	216	1	70
PVP01_1438000	321	945	42	278	0	33
PVP01_1141700	99	1167	20	78	0	28
PVP01_1205500	843	423	693	149	0	90
PVP01_1147200	154	1112	11	142	0	12
PVP01_0928800	335	931	71	263	0	62
PVP01_1452100	151	1115	31	119	0	21
PVP01_1246400	118	1148	31	86	0	8
PVP01_0615800	127	1139	16	110	0	18
PVP01_1033800	136	1130	19	116	0	24
PVP01_1447600	259	1007	32	226	0	16
PVP01_0719200	90	1176	12	77	0	3
PVP01_1450300	224	1042	41	182	0	6
PVP01_0114700	300	966	34	265	0	14
PVP01_0947600	689	577	340	348	0	330
PVP01_0816500	269	997	58	210	0	41
PVP01_1432200	142	1124	9	132	0	8
PVP01_0918300	43	1223	3	39	0	1
PVP01_0318200	101	1165	23	77	0	14
PVP01_0714300	43	1223	11	31	0	13
PVP01_0917100	304	962	58	245	0	16
PVP01_0518400	158	1108	23	134	0	17
PVP01_1236600	122	1144	34	87	0	6
PVP01_0802800	420	846	94	325	0	126
PVP01_0620800	943	323	737	205	0	37
PVP01_0619800	15	1251	2	12	0	4
PVP01_1013700	375	891	54	320	0	41
PVP01_0420300	467	799	169	297	0	32
PVP01_0805400	245	1021	23	221	0	42
PVP01_0306400	103	1163	13	89	0	14
PVP01_1107200	33	1233	9	23	0	3
PVP01_1331200	34	1232	8	25	0	7
PVP01_0723900	405	861	229	175	0	12
PVP01_1434900	67	1199	4	62	0	12
PVP01_1216600	220	1046	23	196	0	8
PVP01_0105300	339	927	64	274	0	78
PVP01_1427100	85	1181	2	82	0	10
PVP01_0622400	4	1262	2	1	0	1
PVP01_0605800	447	819	136	310	0	176
PVP01_1339800	166	1100	22	143	0	22
PVP01_1438500	131	1135	7	123	0	20
PVP01_0727500	228	1038	76	151	0	12
PVP01_1008200	193	1073	19	173	0	19
PVP01_1468800	161	1105	14	146	0	37
PVP01_0114600	211	1055	42	168	0	15
PVP01_0817900	134	1132	13	120	0	20
PVP01_0408700	354	912	70	283	0	110
PVP01_0303000	229	1037	30	198	0	18
PVP01_1454700	44	1222	10	33	0	10
PVP01_0118300	775	491	522	252	0	305
PVP01_0409100	100	1166	24	75	0	19
PVP01_0828800	833	433	638	194	0	184
PVP01_0517900	1234	32	1224	9	0	11
PVP01_1441200	144	1122	6	137	0	11
PVP01_1439100	304	962	43	260	0	30
PVP01_0912500	604	662	382	221	0	56
PVP01_1249300	276	990	36	239	0	38
PVP01_1118200	153	1113	5	147	0	6
PVP01_0310400	225	1041	31	193	0	15
PVP01_1033100	365	901	40	324	0	27
PVP01_0623400	139	1127	14	124	0	16
PVP01_0717300	712	554	475	236	0	39
PVP01_1010600	8	1258	1	6	0	1
PVP01_1310300	214	1052	15	198	0	18
PVP01_0942300	155	1111	4	150	0	5
PVP01_1305600	349	917	117	231	0	57
PVP01_1419400	1048	218	1004	44	0	12
PVP01_1124800	100	1166	13	86	0	11
PVP01_0611100	469	797	179	289	0	136
PVP01_0508900	17	1249	7	9	0	5
PVP01_1003000	232	1034	11	220	0	19
PVP01_1342300	199	1067	16	179	3	36
PVP01_0727300	412	854	62	239	110	34
PVP01_0606000	358	908	79	278	0	65
PVP01_0911600	148	1118	46	101	0	15
PVP01_1222900	400	866	147	252	0	41
PVP01_0942100	125	1141	5	119	0	9
PVP01_1346600	46	1220	4	41	0	11
PVP01_1410400	652	614	389	262	0	123
PVP01_0529400	603	663	333	269	0	351
PVP01_1257100	175	1091	57	117	0	22
PVP01_1420700	273	993	28	244	0	73
PVP01_1446700	166	1100	18	147	0	25
PVP01_1131000	175	1091	11	163	0	8
PVP01_1009000	254	1012	37	216	0	34
PVP01_0712700	382	884	143	238	0	56
